Time (GMT),Time,Latitude,Longitude,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR
110533,11:05:33,,,0.00E+00,0,5,0.00E+00,6b,0ec4,5c,57,5,6d,57,307,368d,33
110534,11:05:34,,,0e6c,0,5,00d9,6b,0ec4,5c,57,5,6d,57,031c,3697,35
110534,11:05:34,,,0.00E+00,0,1,00d0,63,0d98,5c,57,3,6d,57,031c,3697,35
110535,11:05:35,,,0.00E+00,0,1,00c8,63,0d98,5c,57,3,6d,57,02f3,36c5,38
110535,11:05:35,,,0.00E+00,0,5,00c6,63,0dd4,5b,57,3,6d,57,02f3,36c5,38
110536,11:05:36,,,0e8c,0,5,00c0,63,0dd4,5b,57,3,6d,57,318,3691,42
110536,11:05:36,,,0.00E+00,0,5,00b7,59,0dac,5b,57,1,6d,57,318,3691,42
110537,11:05:37,,,0.00E+00,0,5,00b7,59,0dac,5b,57,1,6d,57,02f4,36b6,4b
110537,11:05:37,,,0.00E+00,0,5,00b8,5c,0d84,5b,57,0,6d,57,02f4,36b6,4b
110538,11:05:38,,,0.00E+00,0,5,00b8,5c,0d84,5b,57,0,6d,57,02f4,36c8,54
110538,11:05:38,,,0.00E+00,0,5,00b7,5a,0d00,5b,57,0,6d,57,200,3600,54
110539,11:05:39,,,0e1c,0,5,00b5,5a,0d00,5b,57,0,6d,57,300,3600,60
110539,11:05:39,,,0.00E+00,0,5,00b4,5a,0d00,5b,57,0,6d,57,300,3600,60
110540,11:05:40,,,0.00E+00,0,5,00b5,5a,0d00,5b,57,0,6d,57,200,3600,69
110540,11:05:40,,,0.00E+00,0,5,00b4,59,0c00,5b,57,0,6d,57,200,3600,69
110541,11:05:41,,,0e0c,0,5,00b3,59,0c00,5b,57,0,6d,57,200,3600,67
110541,11:05:41,,,0.00E+00,0,5,00b1,58,0d00,5b,57,0,6d,57,200,3600,67
110542,11:05:42,,,0.00E+00,0,5,00b2,58,0d00,5b,57,0,6d,56,200,3600,66
110542,11:05:42,,,0.00E+00,0,5,00b1,58,0c00,5b,57,0,6d,56,200,3600,66
110543,11:05:43,,,0.00E+00,0,5,00b0,58,0c00,5b,57,0,6d,56,200,3600,67
110543,11:05:43,,,0.00E+00,0,5,00b0,57,0c00,5b,57,0,6d,56,200,3600,67
110544,11:05:44,,,0.00E+00,0,5,00b0,57,0c00,5b,57,0,6d,56,200,3600,66
110544,11:05:44,,,0.00E+00,0,5,00af,57,0d00,5b,57,0,6d,56,200,3600,66
110545,11:05:45,,,0.00E+00,0,5,00b3,57,0d00,5b,57,0,6e,56,200,3600,68
110545,11:05:45,,,0.00E+00,0,5,00b0,58,0cf8,5b,57,0,6e,56,02de,36c5,68
110546,11:05:46,,,0.00E+00,0,5,00b0,58,0cf8,5b,57,0,6e,56,02dc,36db,67
110546,11:05:46,,,0.00E+00,0,5,00b0,58,0d34,5b,57,0,6e,56,02dc,36db,67
110547,11:05:47,,,0.00E+00,0,5,00af,58,0d34,5b,57,0,6e,56,2.00E+02,36c7,68
110547,11:05:47,,,0.00E+00,0,5,00af,58,0d20,5b,57,0,6e,56,2.00E+02,36c7,68
110548,11:05:48,,,0e3c,0,5,00af,58,0d20,5b,57,0,6e,56,02dc,3.60E+02,68
110548,11:05:48,,,0.00E+00,0,5,00ae,57,0ca8,5b,57,0,6e,56,02dc,3.60E+02,68
110549,11:05:49,,,0e1c,0,5,00af,57,0ca8,5b,57,0,6e,56,02d9,36d9,68
110549,11:05:49,,,0.00E+00,0,5,00ac,56,0d0c,5b,57,0,6e,56,02d9,36d9,68
110550,11:05:50,,,0e1c,0,5,00ad,56,0d0c,5b,57,0,6e,56,2.00E+05,36c2,67
110550,11:05:50,,,0df4,0,5,00ae,58,0c94,5b,57,0,6e,56,2.00E+05,36c2,67
110551,11:05:51,,,0dcc,0,5,00d5,58,0c94,5b,57,0,6e,56,02d4,3.60E+09,5c
110551,11:05:51,,,0.00E+00,0,1,0.00E+00,72,0dac,5b,57,0,6e,56,02d4,3.60E+09,5c
110552,11:05:52,,,0de4,0,5,0.00E+00,72,0dac,5b,57,0,6e,56,02d7,36bc,55
110552,11:05:52,,,0.00E+00,0,1,0.00E+00,6c,0d00,5b,57,1,6e,56,200,3600,55
110553,11:05:53,,,0f00,0,5,00d1,6c,0d00,5b,57,1,6e,56,300,3600,5e
110553,11:05:53,,,0d84,0,1,00cf,6a,0d00,5c,57,1,6e,56,300,3600,5e
110554,11:05:54,,,0.00E+00,0,1,010e,6a,0d00,5c,57,1,6e,56,300,3600,45
110554,11:05:54,,,0d90,0,1,123,91,0.00E+00,5c,57,2,6e,56,300,3600,45
110555,11:05:55,,,0eec,0,5,108,91,0.00E+00,5c,57,2,6e,56,300,3600,33
110555,11:05:55,,,0ec4,0,5,00ee,6c,0f00,5c,57,2,6e,56,300,3600,33
110556,11:05:56,,,0c6c,20,2,01c4,6c,0f00,5c,57,2,6e,56,200,3400,5
110556,11:05:56,,,0dc4,50,2,01c3,e1,0f00,5b,57,7,6e,56,200,3400,5
110557,11:05:57,,,119c,42,2,201,e1,0f00,5b,57,7,6e,55,400,3700,32
110557,11:05:57,,,16b4,3f,2,229,7d,1b00,5f,57,0c,6e,55,400,3700,32
110558,11:05:58,,,1c40,54,2,309,7d,1b00,5f,57,0c,6e,57,700,3700,32
110558,11:05:58,,,2194,46,2,03bb,78,2600,73,57,10,6e,57,700,3700,32
110559,11:05:59,,,24f0,0,1,320,78,2600,73,57,10,6e,59,0a00,3600,44
110559,11:05:59,,,1d48,0,5,00ae,1e,1464,73,57,10,6e,59,0ae7,36dd,44
110600,11:06:00,,,1190,0,5,00cc,1e,1464,73,57,10,6e,5b,03f8,3.60E+04,61
110600,11:06:00,,,1210,0,5,00dc,4a,0ff0,62,57,0d,6e,5b,03f8,3.60E+04,61
110601,11:06:01,1256.9754,7744.7122,1018,0,5,00c0,4a,0ff0,62,57,0d,6e,55,02d6,3.60E+07,67
110601,11:06:01,1256.9766,7744.7121,0.00E+00,0,5,00ac,51,0d5c,5d,57,0b,6e,55,02d6,3.60E+07,67
110602,11:06:02,1256.9778,7744.7116,0.00E+00,0,5,00b0,51,0d5c,5d,57,0b,6e,55,02cd,369b,68
110602,11:06:02,1256.9782,7744.7124,0.00E+00,0,5,00ac,56,0cf8,5c,57,0a,6e,55,02cd,369b,68
110603,11:06:03,1256.9791,7744.7121,0.00E+00,0,5,00a8,56,0cf8,5c,57,0a,6f,55,02c8,36be,67
110603,11:06:03,1256.9799,7744.7118,0.00E+00,0,5,00a8,53,0cf8,5b,57,9,6f,55,02c8,36be,67
110604,11:06:04,1256.9803,7744.7113,0.00E+00,0,5,00ac,53,0cf8,5b,57,9,6f,55,02db,366e,68
110604,11:06:04,1256.9807,7744.7123,0de4,0,1,00ad,58,0c58,5b,57,8,6f,55,02db,366e,68
110605,11:06:05,1256.9809,7744.7122,0d1c,0,1,00cf,58,0c58,5b,57,8,6f,55,029f,36a6,4e
110605,11:06:05,1256.9818,7744.7129,0ce8,0,1,013b,a6,0.00E+00,5b,57,9,6f,55,200,3600,4e
110606,11:06:06,1256.9816,7744.7137,0d94,0,5,137,a6,0.00E+00,5b,57,9,6f,55,300,3600,33
110606,11:06:06,1256.9834,7744.7133,0ee8,0,5,115,7a,0f00,5c,57,9,6f,55,300,3600,33
110607,11:06:07,1256.984,7744.7147,0.00E+00,0,5,102,7a,0f00,5c,57,9,6f,55,300,3600,32
110607,11:06:07,1256.9836,7744.7159,0ec4,0,1,00f3,6e,0.00E+00,5c,57,9,6f,55,300,3600,32
110608,11:06:08,1256.9833,7744.7166,0e2c,0,1,0.00E+00,6e,0.00E+00,5c,57,9,6f,55,200,3600,32
110608,11:06:08,1256.9836,7744.7168,0.00E+00,0,5,0.00E+00,6a,0.00E+00,5c,57,8,6f,55,200,3600,32
110609,11:06:09,1256.984,7744.7177,0f84,0,5,00b7,6a,0.00E+00,5c,57,8,6f,55,300,3600,41
110609,11:06:09,1256.9839,7744.7174,0.00E+00,0,5,00a6,51,0d00,5c,57,5,6f,55,300,3600,41
110610,11:06:10,1256.9841,7744.7186,0.00E+00,0,5,00a6,51,0d00,5c,57,5,6f,55,300,3600,50
110610,11:06:10,1256.9838,7744.7196,0e2c,0,5,00a7,53,0d00,5b,57,3,6f,55,300,3600,50
110611,11:06:11,1256.9844,7744.7195,0.00E+00,0,5,00a6,53,0d0c,5b,57,3,6f,55,304,36b8,5b
110611,11:06:11,1256.984,7744.7191,0.00E+00,0,5,00a6,54,0d34,5b,57,1,6f,55,304,36b8,5b
110612,11:06:12,1256.9839,7744.7189,0.00E+00,0,1,00a1,54,0d34,5b,57,1,70,55,02f8,36f5,67
110612,11:06:12,1256.984,7744.719,0.00E+00,0,1,00a0,51,0ce4,5b,57,1,70,55,02f8,36f5,67
110613,11:06:13,1256.9841,7744.7192,0dc8,0,1,00ae,51,0ce4,5b,57,1,70,55,02dc,36db,65
110613,11:06:13,1256.9836,7744.719,0dd0,0,1,00b2,5b,0d0c,5b,57,0,70,55,02dc,36db,65
110614,11:06:14,1256.9837,7744.7195,0dcc,0,1,00bb,5b,0d0c,5b,57,0,70,55,02d9,36ab,66
110614,11:06:14,1256.9819,7744.7191,0e0c,0,5,00c0,60,0d48,5b,57,0,70,55,02d9,36ab,66
110615,11:06:15,1256.9837,7744.7191,0.00E+00,0,5,00b1,60,0d48,5b,57,0,70,55,02f8,367d,66
110615,11:06:15,1256.9835,7744.7195,0.00E+00,0,5,00b3,59,0ce4,5b,57,0,70,55,02f8,367d,66
110616,11:06:16,1256.9834,7744.7195,0.00E+00,0,5,00b2,59,0ce4,5b,57,0,70,55,02d6,36b6,67
110616,11:06:16,1256.984,7744.7195,0.00E+00,0,1,00b3,5a,0d00,5b,57,0,70,55,200,3600,67
110617,11:06:17,1256.9832,7744.7193,0e2c,0,1,00b1,5a,0d00,5b,57,0,70,55,200,3600,66
110617,11:06:17,1256.9832,7744.7193,0df8,0,1,00b6,5c,0d00,5b,57,0,70,55,200,3600,66
110618,11:06:18,1256.9832,7744.7204,0.00E+00,0,1,00a3,5c,0d00,5b,57,0,70,55,200,3600,69
110618,11:06:18,1256.9831,7744.7201,0df4,0,1,00a8,54,0d00,5b,57,0,70,55,200,3600,69
110619,11:06:19,1256.9836,7744.7198,0dfc,0,1,00d4,54,0d00,5b,57,0,70,55,200,3600,5f
110619,11:06:19,1256.9835,7744.7201,0ec0,0,5,00c2,5b,0d00,5b,57,0,70,55,200,3600,5f
110620,11:06:20,1256.9842,7744.7205,0.00E+00,0,1,00ac,5b,0d00,5b,57,0,70,55,200,3600,68
110620,11:06:20,1256.9847,7744.7208,0df8,0,5,00b1,58,0d00,5b,57,0,70,55,200,3600,68
110621,11:06:21,1257.0132,7744.7241,0e0c,0,1,00b0,58,0d00,5b,57,0,70,55,200,3600,66
110621,11:06:21,1257.0132,7744.7242,0db0,0,1,00c6,63,0c00,5b,57,0,70,55,200,3600,66
110622,11:06:22,1257.0133,7744.7243,0df8,0,5,00c6,63,0cf8,5b,57,0,70,55,2.00E+05,36a1,5f
110622,11:06:22,1257.0133,7744.7243,0e2c,0,5,00cb,64,0dfc,5b,57,1,70,55,2.00E+05,36a1,5f
110623,11:06:23,1257.0133,7744.7246,0.00E+00,0,1,00c1,64,0dfc,5b,57,1,70,55,304,36b9,65
110623,11:06:23,1257.0135,7744.7249,0.00E+00,0,5,00b7,59,0d34,5b,57,2,70,55,304,36b9,65
110624,11:06:24,1257.0136,7744.7251,0.00E+00,0,5,00b1,59,0d34,5b,57,2,70,55,02db,36bc,65
110624,11:06:24,1257.0136,7744.7252,0.00E+00,0,5,00b5,5b,0d20,5b,57,2,70,55,02db,36bc,65
110625,11:06:25,1257.0137,7744.7254,0dfc,0,5,00b7,5b,0d20,5b,57,2,70,55,2.00E+03,36a5,66
110625,11:06:25,1257.0138,7744.7254,0.00E+00,0,1,00b5,59,0d70,5b,57,2,70,55,2.00E+03,36a5,66
110626,11:06:26,1257.0137,7744.7256,0dbc,0,5,00c8,59,0d70,5b,57,2,70,55,2.00E+07,3691,64
110626,11:06:26,1257.0138,7744.7258,0.00E+00,0,5,00c4,61,0dc0,5b,57,2,70,55,2.00E+07,3691,64
110627,11:06:27,1257.014,7744.726,0.00E+00,0,5,00c2,61,0dc0,5b,57,2,71,55,2.00E+08,3699,65
110627,11:06:27,1257.0141,7744.7262,0.00E+00,0,5,00c2,60,0d00,5b,57,2,71,55,200,3600,65
110628,11:06:28,1257.0141,7744.7264,0.00E+00,0,5,00c3,60,0d00,5b,57,2,71,55,200,3600,67
110628,11:06:28,1257.0144,7744.7268,0.00E+00,0,5,00c2,60,0d00,5b,57,3,71,55,200,3600,67
110629,11:06:29,1257.0149,7744.7271,0e2c,0,1,00be,60,0d00,5b,57,3,71,55,200,3600,65
110629,11:06:29,1257.015,7744.7272,0.00E+00,0,1,00bf,5e,0d00,5b,57,3,71,55,200,3600,65
110630,11:06:30,1257.0147,7744.7277,0.00E+00,0,1,00c2,5e,0d00,5b,57,3,71,55,200,3600,66
110630,11:06:30,1257.0014,7744.7289,0.00E+00,0,1,00c2,60,0d00,5b,57,4,71,55,200,3600,66
110631,11:06:31,1256.9842,7744.7259,0e0c,0,1,00c0,60,0d00,5b,57,4,71,55,200,3600,64
110631,11:06:31,1256.9846,7744.7262,0e0c,0,1,00c2,61,0d00,5b,57,5,71,55,200,3600,64
110632,11:06:32,1256.9855,7744.7267,0de4,0,1,010c,61,0d00,5b,57,5,71,55,200,3600,51
110632,11:06:32,1256.986,7744.727,0f50,0,5,00ea,64,0d00,5c,57,6,71,55,200,3600,51
110633,11:06:33,1256.9863,7744.7275,0f14,0,1,00bd,64,0dfc,5c,57,6,71,55,330,3.60E+06,5e
110633,11:06:33,1256.9865,7744.7278,0.00E+00,0,1,00b4,57,0dac,5c,57,6,71,55,330,3.60E+06,5e
110634,11:06:34,1256.9869,7744.7284,0dc0,0,1,00cb,57,0dac,5c,57,6,71,55,02ff,36ec,63
110634,11:06:34,1256.9871,7744.7288,0.00E+00,0,1,00c1,5c,0.00E+00,5b,57,6,71,55,02ff,36ec,63
110635,11:06:35,1256.9874,7744.7293,0d9c,0,2,00cd,5c,0.00E+00,5b,57,6,71,55,02ec,36fd,5
110635,11:06:35,1256.9875,7744.7297,0f58,10,2,137,7e,1144,5c,57,8,71,55,02ec,36fd,5
110636,11:06:36,1256.9877,7744.7304,10fc,16,2,158,7e,1144,5c,57,8,71,55,03ec,3716,32
110636,11:06:36,1256.9879,7744.7309,1.20E+09,16,2,127,5a,12c0,5d,57,8,71,55,03ec,3716,32
110637,11:06:37,1256.9881,7744.7317,1378,16,2,152,5a,12c0,5d,57,8,71,56,048c,36ef,33
110637,11:06:37,1256.9882,7744.7323,14b8,18,2,177,63,14c8,5f,57,0a,71,56,048c,36ef,33
110638,11:06:38,1256.9883,7744.7332,164c,1e,2,01b4,63,14c8,5f,57,0a,71,56,05b9,36f7,32
110638,11:06:38,1256.9883,7744.7338,1890,25,2,222,68,1b00,64,57,0c,71,56,500,3600,32
110639,11:06:39,1256.9884,7744.735,1b8c,1d,2,025f,68,1b00,64,57,0c,71,58,700,3700,36
110639,11:06:39,1256.9885,7744.7358,1c84,0,2,014d,3a,1500,6a,57,0d,71,58,700,3700,36
110640,11:06:40,1256.9887,7744.737,1c80,1e,2,012b,3a,1500,6a,57,0d,71,58,700,3700,34
110640,11:06:40,1256.9889,7744.7377,1b80,1d,2,01b4,49,1700,69,57,0d,71,58,700,3700,34
110641,11:06:41,1256.9892,7744.7389,1ca8,19,2,01f7,49,1700,69,57,0d,71,58,700,3700,3a
110641,11:06:41,1256.9894,7744.7397,1de0,17,2,204,49,1a00,6d,57,0e,71,58,700,3700,3a
110642,11:06:42,1256.9899,7744.741,1.00E+38,0c,2,196,49,1a00,6d,57,0e,72,58,800,3700,4f
110642,11:06:42,1256.9903,7744.7418,1f14,0f,2,019d,39,1700,6d,57,0d,72,58,800,3700,4f
110643,11:06:43,1256.9911,7744.7427,1e7c,0d,2,019d,39,1700,6d,57,0d,72,58,800,3700,61
110643,11:06:43,1256.9918,7744.7432,1dc4,5,1,182,39,1600,6c,57,0c,72,58,800,3700,61
110644,11:06:44,1256.993,7744.7436,1a30,0,1,008f,39,166c,6c,57,0c,72,57,05ec,36b6,69
110644,11:06:44,1256.9938,7744.7436,115c,0,5,00c6,39,1130,63,57,0b,72,57,05ec,36b6,69
110645,11:06:45,1256.9948,7744.7435,11c4,0,5,00bc,39,1130,63,57,0b,72,54,033e,36c5,6a
110645,11:06:45,1256.9954,7744.7434,0fe4,0,5,009c,41,0eec,5d,57,6,72,54,033e,36c5,6a
110646,11:06:46,1256.9957,7744.7432,0.00E+00,0,5,94,41,0eec,5d,57,6,72,53,02ca,3696,68
110646,11:06:46,1256.9959,7744.7431,0.00E+00,0,5,97,4b,0d0c,5c,57,3,72,53,02ca,3696,68
110647,11:06:47,1256.9961,7744.743,0.00E+00,0,5,99,4b,0d0c,5c,57,3,72,53,02bc,366d,68
110647,11:06:47,1256.9962,7744.7429,0.00E+00,0,5,009b,4e,0ca8,5b,57,2,72,53,02bc,366d,68
110648,11:06:48,1256.9963,7744.7429,0.00E+00,0,5,97,4e,0ca8,5b,57,2,72,53,02bf,36a4,69
110648,11:06:48,1256.9963,7744.7428,0dfc,0,5,009d,50,0ca8,5b,57,1,72,53,02bf,36a4,69
110649,11:06:49,1256.9962,7744.7428,0d0c,0,1,00cf,50,0ca8,5b,57,1,72,54,02b2,3600,57
110649,11:06:49,1256.9961,7744.7427,0d5c,0,1,104,86,0d00,5b,57,2,72,54,200,3600,57
110650,11:06:50,1256.9958,7744.7426,0.00E+00,0,5,105,86,0d00,5b,57,2,72,54,300,3600,48
110650,11:06:50,1256.9958,7744.7426,0f54,0,5,00d6,5b,0.00E+00,5c,57,3,72,54,300,3600,48
110651,11:06:51,1256.9956,7744.7426,0dcc,0,5,010b,5b,0.00E+00,5c,57,3,72,55,300,3600,41
110651,11:06:51,1256.9955,7744.7426,0ff0,0,5,00d1,53,0f00,5c,57,3,72,55,300,3600,41
110652,11:06:52,1256.9951,7744.7426,0.00E+00,0,5,00b4,53,0f00,5c,57,3,72,55,200,3600,4f
110652,11:06:52,1256.9949,7744.7427,0.00E+00,0,5,00c1,60,0d00,5c,57,3,72,55,200,3600,4f
110653,11:06:53,1256.9946,7744.7427,0e0c,0,5,00bd,60,0d00,5c,57,3,72,55,200,3600,54
110653,11:06:53,1256.9945,7744.7427,0.00E+00,0,5,00c6,60,0d00,5c,57,2,72,55,200,3600,54
110654,11:06:54,1256.9943,7744.7427,0df0,0,5,00cc,60,0d00,5c,57,2,72,55,200,3600,55
110654,11:06:54,1256.9942,7744.7426,0.00E+00,0,5,00c6,62,0d00,5c,57,1,72,55,200,3600,55
110655,11:06:55,1256.9941,7744.7425,0dc4,0,5,00d7,62,0de8,5c,57,1,72,55,02f1,3505,54
110655,11:06:55,1256.9941,7744.7425,0.00E+00,0,5,00df,6e,0dc0,5c,57,1,72,55,02f1,3505,54
110656,11:06:56,1256.994,7744.7424,0da0,0,5,00d9,6e,0dc0,5c,57,1,72,55,02d4,3685,43
110656,11:06:56,1256.9939,7744.7424,0e8c,0,5,00fb,72,0ec4,5c,57,1,72,55,02d4,3685,43
110657,11:06:57,1256.9938,7744.7422,0.00E+00,0,5,00ec,72,0ec4,5c,57,1,72,55,302,3671,3c
110657,11:06:57,1256.9937,7744.7422,0.00E+00,0,5,0.00E+00,70,0de8,5c,57,1,72,55,302,3671,3c
110658,11:06:58,1256.9936,7744.7421,0.00E+00,0,5,0.00E+00,70,0de8,5c,57,1,73,55,302,363e,33
110658,11:06:58,1256.9935,7744.7421,0e0c,0,5,0.00E+00,70,0e9c,5c,57,1,73,55,302,363e,33
110659,11:06:59,1256.9934,7744.742,0e6c,0,5,0.00E+00,70,0e9c,5c,57,1,73,55,315,3622,36
110659,11:06:59,1256.9933,7744.742,0.00E+00,0,5,00c6,5c,0d84,5c,57,1,73,55,315,3622,36
110700,11:07:00,1256.9932,7744.742,0d5c,0,5,106,5c,0d84,5c,57,1,73,55,02f1,360f,34
110700,11:07:00,1256.9932,7744.742,0.00E+00,0,5,00eb,6f,0f00,5c,57,1,73,55,200,3600,34
110701,11:07:01,1256.9931,7744.742,0ed4,0,5,00d1,6f,0f00,5c,57,1,73,55,300,3600,33
110701,11:07:01,1256.993,7744.742,0f38,0,5,00bc,53,0d00,5c,57,0,73,55,300,3600,33
110702,11:07:02,1256.993,7744.742,0ebc,0,5,00a2,53,0d00,5c,57,0,73,55,300,3600,47
110702,11:07:02,1256.9929,7744.742,0e4c,0,5,00a6,52,0c00,5c,57,0,73,55,300,3600,47
110703,11:07:03,1256.9928,7744.7421,0d5c,0,5,00cd,52,0c00,5c,57,0,73,55,200,3600,3d
110703,11:07:03,1256.9928,7744.7421,0f04,0,5,010d,71,0f00,5c,57,1,73,55,200,3600,3d
110704,11:07:04,1256.9927,7744.7421,0.00E+00,0,5,00ef,71,0f00,5c,57,1,73,55,300,3500,34
110704,11:07:04,1256.9927,7744.7421,0df0,0,5,00f3,78,0d00,5c,57,1,73,55,300,3500,34
110705,11:07:05,1256.9926,7744.742,0.00E+00,0,5,00f2,78,0d00,5c,57,1,73,55,200,3200,37
110705,11:07:05,1256.9926,7744.742,0.00E+00,0,5,111,85,0.00E+00,5c,57,2,73,55,200,3200,37
110706,11:07:06,1256.9925,7744.7418,1028,0,5,00cf,85,0eb0,5c,57,2,73,55,039f,365b,41
110706,11:07:06,1256.9925,7744.7418,0ef8,0,5,00ab,4f,0.00E+00,5c,57,0,73,55,039f,365b,41
110707,11:07:07,1256.9924,7744.7418,0e1c,0,5,00ae,4f,0.00E+00,5c,57,0,73,55,2.00E+02,35cd,40
110707,11:07:07,1256.9924,7744.7418,0.00E+00,0,5,0.00E+00,71,0dac,5c,57,0,73,55,2.00E+02,35cd,40
110708,11:07:08,1256.9924,7744.7418,0f14,0,5,00c6,71,0dac,5c,57,0,73,55,033c,36bb,4a
110708,11:07:08,1256.9923,7744.7418,0efc,0,5,00a4,4b,0d70,5c,57,0,73,55,033c,36bb,4a
110709,11:07:09,1256.9923,7744.7417,0e4c,0,5,00a4,4b,0d70,5c,57,0,73,55,02fb,3689,58
110709,11:07:09,1256.9923,7744.7417,0.00E+00,0,5,00a4,53,0d20,5c,57,0,73,55,02fb,3689,58
110710,11:07:10,1256.9923,7744.7417,0.00E+00,0,5,00a3,53,0d20,5c,57,0,73,55,02f8,36a6,69
110710,11:07:10,1256.9923,7744.7417,0e1c,0,5,00a3,51,0cd0,5c,57,0,73,55,02f8,36a6,69
110711,11:07:11,1256.9923,7744.7417,0.00E+00,0,5,00a3,51,0cd0,5c,57,0,73,55,02c5,36a5,68
110711,11:07:11,1256.9923,7744.7417,0e1c,0,5,00a1,50,0c00,5b,57,0,73,55,200,3600,68
110712,11:07:12,1256.9923,7744.7417,0.00E+00,0,5,00a3,50,0c00,5b,57,0,73,55,200,3600,69
110712,11:07:12,1256.9923,7744.7417,0.00E+00,0,5,009e,4f,0d00,5b,57,0,73,55,200,3600,69
110713,11:07:13,1256.9923,7744.7417,0.00E+00,0,5,00a1,4f,0d00,5b,57,0,73,55,200,3600,68
110713,11:07:13,1256.9923,7744.7417,0.00E+00,0,5,00a1,51,0c00,5b,57,0,73,55,200,3600,68
110714,11:07:14,1256.9923,7744.7417,0.00E+00,0,5,00a2,51,0c00,5b,57,0,73,55,200,3600,68
110714,11:07:14,1256.9923,7744.7417,0.00E+00,0,5,00a1,51,0d00,5b,57,0,73,55,200,3600,68
110715,11:07:15,1256.9923,7744.7417,0e1c,0,5,00a1,51,0d00,5b,57,0,73,55,200,3600,67
110715,11:07:15,1256.9923,7744.7417,0.00E+00,0,5,00a1,51,0c00,5b,57,0,73,55,200,3600,67
110716,11:07:16,1256.9923,7744.7417,0.00E+00,0,5,00a1,51,0c00,5b,57,0,73,55,200,3600,6c
110716,11:07:16,1256.9923,7744.7417,0de4,0,5,00a3,54,0c00,5b,57,0,73,55,200,3600,6c
110717,11:07:17,1256.9923,7744.7417,0.00E+00,0,5,00a6,54,0c94,5b,57,0,73,55,02d9,35d1,68
110717,11:07:17,1256.9923,7744.7417,0dc4,0,5,00c2,63,0d20,5b,57,0,73,55,02d9,35d1,68
