Time (GMT),Time,Latitude,Longitude,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR
131813,13:18:13,,,1534,0,1,71,1c,1040,61,57,8,79,53,050c,370e,47
131814,13:18:14,,,1304,30,2,005b,1c,1040,61,57,8,79,52,554,372e,3f
131814,13:18:14,,,1340,4,2,011e,2f,1108,62,57,0c,79,52,554,372e,3f
131815,13:18:15,,,19d0,2c,2,02f5,2f,1108,62,57,0c,79,52,06a7,3706,3e
131815,13:18:15,,,1760,0,1,97,22,1144,66,57,0b,79,52,06a7,3706,3e
131816,13:18:16,,,1274,0,1,00ab,22,1144,66,57,0b,79,53,439,3711,61
131816,13:18:16,,,10a8,0,1,00a2,40,0f00,61,57,0c,79,53,400,3700,61
131817,13:18:17,,,0fb8,0,1,008f,40,0f00,61,57,0c,79,52,300,3600,5a
131817,13:18:17,,,1108,14,2,01ae,9c,1200,5f,57,0e,79,52,300,3600,5a
131818,13:18:18,,,12b0,21,2,214,9c,1200,5f,57,0e,79,51,400,3700,3a
131818,13:18:18,,,1334,0,1,00ba,38,1000,60,57,0f,79,51,400,3700,3a
131819,13:18:19,,,13a8,2b,2,93,38,1000,60,57,0f,79,52,400,3700,32
131819,13:18:19,,,1424,4b,2,195,74,1500,61,57,11,79,52,400,3700,32
131820,13:18:20,,,1698,45,2,023b,74,1500,61,57,11,79,52,600,3700,32
131820,13:18:20,,,18f4,34,2,027c,7d,1f00,6a,57,14,79,52,600,3700,32
131821,13:18:21,,,18e4,0,1,00b8,7d,1f00,6a,57,14,79,53,500,3700,44
131821,13:18:21,,,1240,0,5,79,30,1000,66,57,15,79,53,500,3700,44
131822,13:18:22,,,0.00E+00,0,1,006c,30,1000,66,57,15,79,53,300,3600,63
131822,13:18:22,,,1190,16,2,00f2,68,0d00,5f,57,16,79,53,300,3600,63
131823,13:18:23,,,119c,6,2,01cd,68,0d00,5f,57,16,79,50,300,3700,6b
131823,13:18:23,,,1258,0a,2,71,3c,102c,5f,57,15,79,50,03fd,3709,6b
131824,13:18:24,,,1150,0,1,62,3c,102c,5f,57,15,79,51,03c8,3710,67
131824,13:18:24,,,11a0,0,1,37,15,0ec4,5e,57,15,79,51,03c8,3710,67
131825,13:18:25,,,1170,0,1,24,15,0ec4,5e,57,15,79,51,03dc,3709,64
131825,13:18:25,,,1134,0,1,19,0e,0e4c,5d,57,15,79,51,03dc,3709,64
131826,13:18:26,,,114c,21,2,75,0e,0e4c,5d,57,15,79,51,03ef,370c,39
131826,13:18:26,,,111c,14,2,108,5d,10a4,5e,57,16,79,51,03ef,370c,39
131827,13:18:27,,,11f8,1e,2,012b,5d,10a4,5e,57,16,79,51,043a,3720,33
131827,13:18:27,,,12d0,1e,2,015c,6e,134c,60,57,18,79,51,043a,3720,33
131828,13:18:28,,,13a4,1d,2,177,6e,134c,60,57,18,79,51,04ca,3703,32
131828,13:18:28,,,1498,1e,2,018f,6a,15a4,62,57,1a,79,51,04ca,3703,32
131829,13:18:29,,,1570,1e,2,01a8,6a,15a4,62,57,1a,79,52,578,3704,36
131829,13:18:29,,,1650,20,2,01be,68,17fc,65,57,1c,79,52,578,3704,36
131830,13:18:30,,,1724,1f,2,01d9,68,17fc,65,57,1c,79,53,065b,3767,42
131830,13:18:30,,,1818,19,2,01b5,5a,1700,69,57,1e,79,53,600,3700,42
131831,13:18:31,,,18c0,1d,2,01d1,5a,1700,69,57,1e,79,53,600,3700,4e
131831,13:18:31,,,19a8,1d,2,1e04,59,1900,6d,57,20,79,53,600,3700,4e
131832,13:18:32,,,1a6c,18,2,01ed,59,1900,6d,57,20,79,53,700,3700,67
131832,13:18:32,,,1adc,0c,2,014c,3a,1500,6e,57,21,79,53,700,3700,67
131833,13:18:33,,,1984,2,2,70,3a,1500,6e,57,21,79,54,600,3700,6c
131833,13:18:33,,,1ac0,2,2,20,9,1100,67,57,21,79,54,600,3700,6c
131834,13:18:34,,,1ac4,3,2,001f,9,1100,67,57,21,79,53,600,3700,6a
131834,13:18:34,,,1a90,3,2,23,9,1100,64,57,20,79,53,600,3700,6a
131835,13:18:35,,,1a68,0c,2,006a,9,1100,64,57,20,79,53,500,3700,5c
131835,13:18:35,,,1a88,2e,2,01ad,66,1700,68,57,21,79,53,500,3700,5c
131836,13:18:36,,,1ba8,1d,2,231,66,1700,68,57,21,79,53,700,3700,6d
131836,13:18:36,,,1c54,11,2,018b,3f,1700,6f,57,23,79,53,700,3700,6d
131837,13:18:37,,,1cc8,10,2,181,3f,1700,6f,57,23,79,53,600,3700,6e
131837,13:18:37,,,1c7c,17,2,003b,27,1478,69,57,23,79,53,06b5,373a,6e
131838,13:18:38,,,1c28,0,5,001d,27,1478,69,57,23,78,53,684,36ff,70
131838,13:18:38,,,139c,0,5,0,0,1090,64,57,1e,78,53,684,36ff,70
131839,13:18:39,,,0d40,0,5,72,0,1090,64,57,1e,78,52,02ae,36c8,6f
131839,13:18:39,,,0dbc,0,5,79,41,0bb8,5e,57,1b,78,52,02ae,36c8,6f
131840,13:18:40,,,0de8,0,5,007e,41,0bb8,5e,57,1b,78,4f,029d,36b6,72
131840,13:18:40,,,0df4,0,5,007f,43,0b40,5c,57,18,78,4f,029d,36b6,72
131841,13:18:41,,,0.00E+00,0,1,007c,43,0b40,5c,57,18,78,4f,028c,36a8,6c
131841,13:18:41,,,0df0,0,5,85,45,0bf4,5b,57,17,78,4f,028c,36a8,6c
131842,13:18:42,,,0df4,0,5,83,45,0bf4,5b,57,17,78,4f,028b,36ea,6f
131842,13:18:42,,,0.00E+00,0,1,80,41,0ba4,5b,57,17,78,4f,028b,36ea,6f
131843,13:18:43,,,0.00E+00,0,1,80,41,0ba4,5b,57,17,78,4f,028e,36e1,6e
131843,13:18:43,,,0.00E+00,0,1,80,42,0bb8,5b,57,17,78,4f,028e,36e1,6e
131844,13:18:44,,,0de0,0,5,82,42,0bb8,5b,57,17,78,4f,028e,36aa,6d
131844,13:18:44,,,0.00E+00,0,5,83,41,0b00,5b,57,16,78,4f,200,3600,6d
131845,13:18:45,,,0e1c,0,1,84,41,0b00,5b,57,16,78,50,200,3600,6b
131845,13:18:45,,,0.00E+00,0,1,81,43,0b00,5b,57,16,78,50,200,3600,6b
131846,13:18:46,,,0.00E+00,0,1,81,43,0b00,5b,57,16,78,50,200,3600,6c
131846,13:18:46,,,0dfc,0,5,85,44,0b00,5b,57,14,78,50,200,3600,6c
131847,13:18:47,,,0.00E+00,0,5,87,44,0b00,5b,57,14,78,50,200,3600,6d
131847,13:18:47,,,0.00E+00,0,5,85,44,0c00,5b,57,11,78,50,200,3600,6d
131848,13:18:48,,,0.00E+00,0,1,87,44,0c00,5b,57,11,78,51,200,3700,6c
131848,13:18:48,,,0e1c,0,1,83,43,0b00,5b,57,10,78,51,200,3700,6c
131849,13:18:49,,,0.00E+00,0,1,82,43,0b00,5b,57,10,78,51,200,3700,6c
131849,13:18:49,,,0.00E+00,0,1,81,43,0c00,5b,57,10,78,51,200,3700,6c
131850,13:18:50,,,0e1c,0,1,84,43,0c00,5b,57,10,78,51,200,3700,6d
131850,13:18:50,,,0ddc,0,5,82,45,0b00,5c,57,0f,78,51,200,3700,6d
131851,13:18:51,,,0.00E+00,0,5,82,45,0b00,5c,57,0f,78,51,200,3600,6c
131851,13:18:51,,,0.00E+00,0,5,86,45,0be0,5b,57,0b,78,51,02a1,36cc,6c
131852,13:18:52,,,0.00E+00,0,5,89,45,0be0,5b,57,0b,78,51,02b2,36cc,6b
131852,13:18:52,,,0e0c,0,5,85,45,0c1c,5c,57,8,78,51,02b2,36cc,6b
131853,13:18:53,,,0e4c,0,1,87,45,0c1c,5c,57,8,78,51,02bf,370f,56
131853,13:18:53,,,1328,15,2,164,6a,0e4c,5c,57,9,78,51,02bf,370f,56
131854,13:18:54,,,1254,0,1,013e,6a,0e4c,5c,57,9,78,51,03dc,36ff,32
131854,13:18:54,,,1288,18,2,01fa,9f,1568,60,57,0c,78,51,03dc,36ff,32
131855,13:18:55,,,1280,1f,2,024f,9f,1568,60,57,0c,78,52,410,372b,5
131855,13:18:55,,,12e8,0a,2,022c,a7,1a40,63,57,10,78,52,410,372b,5
131856,13:18:56,,,1414,0,1,010b,a7,1a40,63,57,10,78,52,04cb,371d,49
131856,13:18:56,,,14dc,12,2,106,4f,1324,62,57,10,78,52,04cb,371d,49
131857,13:18:57,,,1490,0,1,008c,4f,1324,62,57,10,78,53,04d6,36de,5b
131857,13:18:57,,,1310,0,5,49,1a,0f50,60,57,0e,78,53,04d6,36de,5b
131858,13:18:58,,,11dc,0,1,42,1a,0f50,60,57,0e,78,52,03f3,3724,5d
131858,13:18:58,,,10c4,0,1,15,0d,0d00,5e,57,0c,78,52,300,3700,5d
131859,13:18:59,,,11ac,1d,2,00ce,0d,0d00,5e,57,0c,78,51,300,3700,4e
131859,13:18:59,,,11dc,1d,2,202,a8,1400,5f,57,0f,78,51,300,3700,4e
131900,13:19:00,,,13f0,16,2,021f,a8,1400,5f,57,0f,78,51,400,3700,41
131900,13:19:00,,,1574,18,2,174,5e,1500,63,57,11,78,51,400,3700,41
131901,13:19:01,,,1640,0a,2,138,5e,1500,63,57,11,78,52,500,3700,6a
131901,13:19:01,,,1664,0a,2,0.00E+00,38,1200,64,57,11,78,52,500,3700,6a
131902,13:19:02,,,167c,6,2,00ea,38,1200,64,57,11,78,53,400,3700,65
131902,13:19:02,,,1618,0,1,006c,1e,1000,60,57,10,78,53,400,3700,65
131903,13:19:03,,,1494,13,2,46,1e,1000,60,57,10,78,52,400,3700,6c
131903,13:19:03,,,149c,21,2,00c4,3e,1200,60,57,10,78,52,400,3700,6c
131904,13:19:04,,,1320,3,2,93,3e,1200,60,57,10,78,52,400,3700,73
131904,13:19:04,,,130c,8,2,74,24,0f00,5f,57,0f,78,52,400,3700,73
131905,13:19:05,,,1314,1e,2,00b6,24,0f00,5f,57,0f,78,52,400,3700,55
131905,13:19:05,,,1394,25,2,015c,5d,13b0,5f,57,10,78,52,463,3702,55
131906,13:19:06,,,14f8,1f,2,192,5d,13b0,5f,57,10,78,51,543,370e,47
131906,13:19:06,,,166c,3a,2,01fc,79,1914,64,57,13,78,51,543,370e,47
131907,13:19:07,,,1898,24,2,247,79,1914,64,57,13,78,53,06ca,3722,43
131907,13:19:07,,,1a70,20,2,023e,62,1b94,6e,57,14,78,53,06ca,3722,43
131908,13:19:08,,,1904,0,1,00a8,62,1b94,6e,57,14,78,54,05ff,36d2,5a
131908,13:19:08,,,1210,0,5,54,2b,1040,65,57,14,78,54,05ff,36d2,5a
131909,13:19:09,,,0e9c,0,5,75,2b,1040,65,57,14,78,52,02b7,36b7,6c
131909,13:19:09,,,0.00E+00,0,5,007b,41,0be0,5f,57,12,78,52,02b7,36b7,6c
131910,13:19:10,,,0e0c,0,5,007d,41,0be0,5f,57,12,78,50,02a9,36c4,70
131910,13:19:10,,,0.00E+00,0,5,007f,42,0b90,5c,57,0f,78,50,02a9,36c4,70
131911,13:19:11,,,0df4,0,5,007d,42,0b90,5c,57,0f,78,50,296,36c4,6c
131911,13:19:11,,,0.00E+00,0,5,80,42,0bb8,5c,57,0e,78,50,296,36c4,6c
131912,13:19:12,,,0.00E+00,0,5,83,42,0bb8,5c,57,0e,78,50,029c,36c8,6b
131912,13:19:12,,,0e0c,0,5,84,44,0b00,5b,57,0b,78,50,200,3600,6b
131913,13:19:13,,,0.00E+00,0,5,82,44,0b00,5b,57,0b,78,51,200,3600,6d
131913,13:19:13,,,0.00E+00,0,5,84,44,0b00,5c,57,8,78,51,200,3600,6d
131914,13:19:14,,,0e2c,0,5,84,44,0b00,5c,57,8,78,51,200,3600,6d
131914,13:19:14,,,0e2c,0,5,85,44,0c00,5c,57,7,78,51,200,3600,6d
131915,13:19:15,,,0.00E+00,0,5,85,44,0c00,5c,57,7,78,51,200,3600,6c
131915,13:19:15,,,0.00E+00,0,1,85,43,0b00,5c,57,6,78,51,200,3600,6c
131916,13:19:16,,,0.00E+00,0,5,83,43,0b00,5c,57,6,78,51,200,3600,6b
131916,13:19:16,,,0dfc,0,5,84,45,0b00,5b,57,5,78,51,200,3600,6b
131917,13:19:17,,,0.00E+00,0,5,86,45,0b00,5b,57,5,78,51,200,3600,6d
131917,13:19:17,,,0e1c,0,5,87,45,0c00,5c,57,4,78,51,200,3600,6d
131918,13:19:18,,,0.00E+00,0,5,86,45,0c00,5c,57,4,78,51,200,3600,6c
131918,13:19:18,,,0.00E+00,0,5,89,47,0b00,5c,57,3,78,51,200,3600,6c
131919,13:19:19,,,0e1c,0,5,86,47,0b00,5c,57,3,78,51,200,3600,6d
131919,13:19:19,,,0.00E+00,0,5,86,45,0c08,5c,57,1,78,51,02cd,36e3,6d
131920,13:19:20,,,0.00E+00,0,5,86,45,0c08,5c,57,1,78,51,02b3,36de,6c
131920,13:19:20,,,0.00E+00,0,5,86,45,0c1c,5c,57,0,78,51,02b3,36de,6c
131921,13:19:21,,,0.00E+00,0,5,88,45,0c1c,5c,57,0,78,51,02b7,36c6,6b
131921,13:19:21,,,0.00E+00,0,5,88,45,0c08,5c,57,0,78,51,02b7,36c6,6b
131922,13:19:22,,,0.00E+00,0,5,86,45,0c08,5c,57,0,78,51,02b5,36c4,6b
131922,13:19:22,,,0.00E+00,0,5,88,45,0c30,5c,57,0,78,51,02b5,36c4,6b
131923,13:19:23,,,0.00E+00,0,5,86,45,0c30,5c,57,0,78,52,02b0,3695,6b
131923,13:19:23,,,0.00E+00,0,5,008a,47,0bb8,5c,57,0,78,52,02b0,3695,6b
131924,13:19:24,,,0.00E+00,0,5,008b,47,0bb8,5c,57,0,78,52,02cf,36be,6b
131924,13:19:24,,,0.00E+00,0,5,008c,47,0b90,5c,57,0,78,52,02cf,36be,6b
131925,13:19:25,,,0e1c,0,5,008b,47,0b90,5c,57,0,78,52,2e02,36ac,6c
131925,13:19:25,1257.8604,7738.6833,0.00E+00,0,5,008b,47,0bf4,5c,57,0,78,52,2e02,36ac,6c
131926,13:19:26,1257.8605,7738.6828,0.00E+00,0,5,008b,47,0bf4,5c,57,0,78,52,02c3,36b0,6b
131926,13:19:26,1257.8605,7738.6829,0.00E+00,0,5,008b,48,0b00,5c,57,0,78,52,200,3600,6b
131927,13:19:27,1257.8605,7738.6828,0.00E+00,0,5,008d,48,0b00,5c,57,0,78,52,200,3600,6c
131927,13:19:27,1257.8605,7738.6827,0.00E+00,0,5,008c,48,0c00,5c,57,0,78,52,200,3600,6c
131928,13:19:28,1257.8606,7738.6829,0.00E+00,0,5,008b,48,0c00,5c,57,0,78,52,200,3600,6a
131928,13:19:28,1257.8606,7738.6827,0.00E+00,0,5,008c,48,0b00,5c,57,0,78,52,200,3600,6a
131929,13:19:29,1257.8606,7738.6825,0.00E+00,0,5,008e,48,0b00,5c,57,0,78,52,200,3600,6a
131929,13:19:29,1257.8606,7738.6825,0.00E+00,0,5,008b,48,0c00,5c,57,0,78,52,200,3600,6a
131930,13:19:30,1257.8606,7738.6824,0.00E+00,0,5,008a,48,0c00,5c,57,0,78,52,200,3600,6d
131930,13:19:30,1257.8607,7738.6825,0.00E+00,0,5,008c,48,0c00,5c,57,0,78,52,200,3600,6d
131931,13:19:31,257.8607,7738.6825,0.00E+00,0,5,008b,48,0c00,5c,57,0,78,52,200,3600,6a
131931,13:19:31,1257.8171,7738.4985,0.00E+00,0,5,008b,48,0b00,5c,57,0,78,52,200,3600,6a
131932,13:19:32,1257.8178,7738.5005,0.00E+00,0,5,008d,48,0be0,5c,57,0,78,52,02c8,3643,6b
131932,13:19:32,1257.8172,7738.4996,0.00E+00,0,5,92,4b,0c08,5c,57,0,78,52,02c8,3643,6b
131933,13:19:33,1257.8173,7738.5,0.00E+00,0,5,92,4b,0c08,5c,57,0,78,52,02d9,369f,6c
131933,13:19:33,1257.8167,7738.4986,0.00E+00,0,5,008b,46,0bb8,5c,57,0,78,52,02d9,369f,6c
131934,13:19:34,1257.8165,7738.4984,0.00E+00,0,5,008d,46,0bb8,5c,57,0,78,52,02d6,36ad,6c
131934,13:19:34,1257.8168,7738.4988,0.00E+00,0,5,008b,47,0bf4,5c,57,0,78,52,02d6,36ad,6c
131935,13:19:35,1257.8168,7738.4987,0.00E+00,0,5,008c,47,0bf4,5c,57,0,78,52,02cb,36ac,6b
131935,13:19:35,1257.8166,7738.4979,0.00E+00,0,5,008b,48,0bf4,5c,57,0,78,52,02cb,36ac,6b
