Time (GMT),Time,Latitude,Longitude,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR
94718,09:47:18,,,2184,21,2,025f,4c,1d00,6f,58,0f,70,57,800,3700,6d
94719,09:47:19,,,22a4,1d,2,028d,4c,1d00,6f,58,0f,70,57,800,3700,73
94719,09:47:19,,,2.30E+01,1d,2,292,4d,1.00E+00,76,58,10,70,57,800,3700,73
94720,09:47:20,,,2334,0,1,169,4d,1.00E+00,76,58,10,70,57,800,3700,6e
94720,09:47:20,,,1a10,0,1,81,19,1220,6a,58,10,70,57,083e,3741,6e
94721,09:47:21,,,11dc,0f,2,00ba,19,1220,6a,58,10,70,56,04a7,371f,6d
94721,09:47:21,,,14b0,17,2,178,65,1540,62,58,10,70,56,04a7,371f,6d
94722,09:47:22,,,1510,17,2,190,65,1540,62,58,10,70,53,049f,373b,6c
94722,09:47:22,,,15b4,12,2,196,63,166c,62,58,11,70,53,049f,373b,6c
94723,09:47:23,,,1494,4,2,00b0,63,166c,62,58,11,70,54,03d9,3726,66
94723,09:47:23,,,144c,3,2,005f,1c,10cc,5e,58,0f,70,54,03d9,3726,66
94724,09:47:24,,,12ec,2,2,49,1c,10cc,5e,58,0f,70,53,03c5,3737,6f
94724,09:47:24,,,11d4,0,1,96,35,0fdc,5d,58,0d,70,53,03c5,3737,6f
94725,09:47:25,,,1104,0,1,90,35,0fdc,5d,58,0d,70,52,02ea,3739,6d
94725,09:47:25,,,1038,0,1,009f,3f,0eb0,5c,58,0c,70,52,02ea,3739,6d
94726,09:47:26,,,0fe8,0,1,00a8,3f,0eb0,5c,58,0c,70,52,02d4,372a,6d
94726,09:47:26,,,0f64,0,1,00a4,47,0.00E+00,5c,58,0c,70,52,02d4,372a,6d
94727,09:47:27,,,0f5c,0,1,00b9,47,0.00E+00,5c,58,0c,70,52,02d6,35a4,71
94727,09:47:27,,,0f5c,0,5,009f,45,0d00,5c,58,0b,70,52,200,3500,71
94728,09:47:28,,,0e5c,0,5,92,45,0d00,5c,58,0b,70,52,200,3600,6c
94728,09:47:28,,,0.00E+00,0,5,92,49,0c00,5c,58,9,70,52,200,3600,6c
94729,09:47:29,,,0e3c,0,1,008f,49,0c00,5c,58,9,70,52,200,3600,6a
94729,09:47:29,,,0.00E+00,0,1,90,4a,0c00,5c,58,8,70,52,200,3600,6a
94730,09:47:30,,,0dc4,0,1,009e,4a,0c00,5c,58,8,70,52,200,3700,6a
94730,09:47:30,,,0d74,0,1,00ae,5d,0c00,5c,58,7,70,52,200,3700,6a
94731,09:47:31,,,0d40,0,1,00d2,5d,0c00,5c,58,7,70,52,200,3700,68
94731,09:47:31,,,0d54,0,1,00d2,70,0c00,5c,58,8,70,52,200,3700,68
94732,09:47:32,,,0c9c,0,1,01b1,70,0c00,5c,58,8,70,53,200,3700,5
94732,09:47:32,,,0d20,0,1,01cb,e0,1100,5d,58,0b,70,53,200,3700,5
94733,09:47:33,,,0.00E+00,0d,2,01d4,e0,1100,5d,58,0b,71,53,300,3700,5
94733,09:47:33,,,0ffc,1f,2,1.00E+03,b5,1500,5e,58,0d,71,53,300,3700,5
94734,09:47:34,,,11a4,1f,2,01fe,b5,1500,5e,58,0d,71,53,300,3700,5
94734,09:47:34,,,12fc,22,2,231,a5,1a2c,61,58,0f,71,53,03f4,37b6,5
94735,09:47:35,,,1434,34,2,207,a5,1a2c,61,58,0f,71,54,500,37ae,32
94735,09:47:35,,,1540,37,2,021e,86,1b08,64,58,11,71,54,500,37ae,32
94736,09:47:36,,,16b0,36,2,024e,86,1b08,64,58,11,71,55,607,3767,33
94736,09:47:36,,,1838,2a,1,271,7f,1ea0,69,58,13,71,55,607,3767,33
94737,09:47:37,,,14ec,0,1,96,7f,1ea0,69,58,13,71,56,047b,3782,59
94737,09:47:37,,,129c,0,1,00c4,41,102c,62,58,12,71,56,047b,3782,59
94738,09:47:38,,,0e1c,9,2,100,41,102c,62,58,12,71,54,311,374b,68
94738,09:47:38,,,0f3c,0,1,00d1,4b,0dc0,5f,58,10,71,54,311,374b,68
94739,09:47:39,,,0f68,0,5,008e,4b,0dc0,5f,58,10,71,53,279,374c,6c
94739,09:47:39,,,0.00E+00,0,5,008c,46,0c80,5d,58,0d,71,53,279,374c,6c
94740,09:47:40,,,0.00E+00,0,5,008c,46,0c80,5d,58,0d,71,53,02b2,3782,6d
94740,09:47:40,,,0ef8,0,1,71,33,0d0c,5c,58,0b,71,53,02b2,3782,6d
94741,09:47:41,,,0d7c,0,1,77,33,0d0c,5c,58,0b,71,53,025b,36ec,5
94741,09:47:41,,,0cac,25,2,01d1,ef,0.00E+00,5c,58,9,71,53,200,3600,5
94742,09:47:42,,,0c1c,34,2,1.00E+03,ef,0.00E+00,5c,58,9,71,52,200,3700,5
94742,09:47:42,,,0df0,3e,2,021b,f5,1100,5d,58,0c,71,52,200,3700,5
94743,09:47:43,,,0ecc,60,2,1.00E+02,f5,1100,5d,58,0c,72,53,300,3700,5
94743,09:47:43,,,10b0,5d,2,1.00E+00,ac,1600,5f,58,0e,72,53,300,3700,5
94744,09:47:44,,,1280,70,2,216,ac,1600,5f,58,0e,72,53,400,3700,32
94744,09:47:44,,,146c,65,2,243,9c,1c00,62,58,11,72,53,400,3700,32
94745,09:47:45,,,1674,47,2,026c,9c,1c00,62,58,11,72,54,600,3800,39
94745,09:47:45,,,1814,23,2,201,67,1900,68,58,13,72,54,600,3800,39
94746,09:47:46,,,1890,19,2,017f,67,1900,68,58,13,72,55,600,3700,60
94746,09:47:46,,,18c0,1a,2,167,4d,1600,68,58,14,72,55,600,3700,60
94747,09:47:47,,,1920,1c,2,227,4d,1600,68,58,14,72,55,600,3700,71
94747,09:47:47,,,19b4,14,2,01ea,59,1800,6b,58,14,72,55,600,3700,71
94748,09:47:48,,,19a8,15,2,01cd,59,1800,6b,58,14,72,55,600,3700,71
94748,09:47:48,,,1a00,14,2,01b4,50,17d4,69,58,14,72,55,604,3748,71
94749,09:47:49,,,19a4,0e,2,162,50,17d4,69,58,14,72,55,050a,3787,6a
94749,09:47:49,,,1840,0,1,37,1c,120c,63,58,12,72,55,050a,3787,6a
94750,09:47:50,,,1.30E+05,0,5,44,1c,120c,63,58,12,72,54,03a6,3747,72
94750,09:47:50,,,106c,0,5,009a,3e,0f64,5f,58,0d,72,54,03a6,3747,72
94751,09:47:51,,,0f30,0,5,007d,3e,0f64,5f,58,0d,73,53,284,3742,6c
94751,09:47:51,,,0.00E+00,0,5,82,44,0c58,5d,58,9,73,53,284,3742,6c
94752,09:47:52,,,0.00E+00,0,5,84,44,0c58,5d,58,9,73,51,271,374e,6d
94752,09:47:52,,,0.00E+00,0,5,83,43,0c08,5c,58,7,73,51,271,374e,6d
94753,09:47:53,,,0.00E+00,0,1,82,43,0c08,5c,58,7,73,52,285,3773,6a
94753,09:47:53,,,0d8c,0,1,008d,4b,0ca8,5c,58,5,73,52,285,3773,6a
94754,09:47:54,,,0ddc,0,1,92,4b,0ca8,5c,58,5,73,52,274,374f,6a
94754,09:47:54,,,0dbc,0,1,009f,54,0d0c,5c,58,3,73,52,274,374f,6a
94755,09:47:55,,,0d84,0,1,00ac,54,0d0c,5c,58,3,73,52,028c,3748,69
94755,09:47:55,,,0de4,0,1,00b5,5c,0c00,5c,58,2,73,52,200,3700,69
94756,09:47:56,,,0.00E+00,0,5,00b6,5c,0c00,5c,58,2,73,52,200,3700,6b
94756,09:47:56,,,0.00E+00,0,5,00b2,57,0d00,5c,58,1,73,52,200,3700,6b
94757,09:47:57,,,0.00E+00,0,5,00a8,57,0d00,5c,58,1,73,52,200,3700,6c
94757,09:47:57,,,0.00E+00,0,5,00a8,54,0d00,5c,58,0,73,52,200,3700,6c
94758,09:47:58,,,0e1c,0,5,00a9,54,0d00,5c,58,0,73,53,200,3700,6b
94758,09:47:58,,,0e2c,0,5,00a7,53,0d00,5c,58,0,73,53,200,3700,6b
94759,09:47:59,,,0.00E+00,0,5,00a6,53,0d00,5c,58,0,73,53,200,3700,6b
94759,09:47:59,,,0e1c,0,5,00a6,53,0d00,5c,58,0,73,53,200,3700,6b
94800,09:48:00,,,0e0c,0,5,00a7,53,0d00,5c,58,0,73,53,200,3700,6b
94800,09:48:00,,,0.00E+00,0,5,00a8,54,0d00,5c,58,0,73,53,200,3700,6b
94801,09:48:01,1255.54,7730.0405,0.00E+00,0,5,00a6,54,0d00,5c,58,0,73,53,200,3700,6b
94801,09:48:01,1255.5512,7730.0152,0.00E+00,0,5,00a7,53,0c00,5c,58,0,73,53,200,3700,6b
94802,09:48:02,1255.5511,7730.0158,0dfc,0,5,00a9,53,0c00,5c,58,0,73,53,200,3700,6c
94802,09:48:02,1255.551,7730.0156,0.00E+00,0,5,00a7,53,0d5c,5c,58,0,73,53,298,373c,6c
94803,09:48:03,1255.551,7730.0155,0.00E+00,0,5,00a9,53,0d5c,5c,58,0,73,53,029f,375d,6b
94803,09:48:03,1255.5507,7730.0155,0.00E+00,0,5,00a8,54,0cf8,5c,58,0,73,53,029f,375d,6b
94804,09:48:04,1255.5506,7730.016,0e0c,0,5,00aa,54,0cf8,5c,58,0,73,53,285,3752,69
94804,09:48:04,1255.5507,7730.016,0.00E+00,0,5,00ab,56,0d5c,5c,58,0,73,53,285,3752,69
94805,09:48:05,1255.5506,7730.0161,0.00E+00,0,5,00aa,56,0d5c,5c,58,0,73,53,029c,375e,6b
94805,09:48:05,1255.5506,7730.0169,0.00E+00,0,5,00ab,56,0cd0,5c,58,0,73,53,029c,375e,6b
94806,09:48:06,1255.5506,7730.0171,0.00E+00,0,5,00ad,56,0cd0,5c,58,0,73,53,029a,3773,6d
94806,09:48:06,1255.5506,7730.0168,0f64,0,5,94,40,0de8,5c,58,0,73,53,029a,3773,6d
94807,09:48:07,1255.5505,7730.0166,0dc8,26,2,00db,40,0de8,5c,58,0,73,53,038b,37b4,5
94807,09:48:07,1255.5509,7730.0158,13f0,42,2,229,97,125c,5e,58,0,73,53,038b,37b4,5
94808,09:48:08,1255.5516,7730.0173,1500,2d,2,022d,97,1200,5e,58,0,74,54,500,3700,48
94808,09:48:08,1255.5515,7730.0161,11a4,0,1,124,6b,1200,62,58,4,74,54,500,3700,48
94809,09:48:09,1255.5517,7730.0162,0f48,17,2,01dc,6b,1200,62,58,4,74,55,300,3700,34
94809,09:48:09,1255.5526,7730.0159,12c8,0,1,217,9f,1700,61,58,7,74,55,300,3700,34
94810,09:48:10,1255.5531,7730.0148,1210,0,1,1.00E+06,9f,1700,61,58,7,74,54,400,3700,53
94810,09:48:10,1255.5531,7730.0145,1344,0,1,016a,65,1300,62,58,8,74,54,400,3700,53
94811,09:48:11,1255.5535,7730.0135,121c,0,5,00de,65,1300,62,58,8,74,54,300,3700,70
94811,09:48:11,1255.554,7730.0129,0fd8,0,5,00b0,48,0f00,5f,58,6,74,54,300,3700,70
94812,09:48:12,1255.5536,7730.0123,0dcc,0,5,00b2,48,0f00,5f,58,6,74,53,200,3700,67
94812,09:48:12,1255.5529,7730.0128,0ce8,0,5,00fc,89,0d00,5d,58,5,74,53,200,3700,67
94813,09:48:13,1255.5531,7730.0132,0fac,0,5,00c8,89,0d00,5d,58,5,74,53,300,3700,70
94813,09:48:13,1255.5534,7730.0123,0f68,0,5,92,41,0.00E+00,5d,58,3,74,53,339,3750,70
94814,09:48:14,1255.5533,7730.0114,0.00E+00,0,1,95,41,0.00E+00,5d,58,3,74,53,029d,36f9,69
94814,09:48:14,1255.5529,7730.0115,0d00,0,1,00ce,6a,0c58,5c,58,4,74,53,029d,36f9,69
94815,09:48:15,1255.5534,7730.0106,0cec,0,1,00ee,6a,0c58,5c,58,4,74,53,02cf,3753,63
94815,09:48:15,1255.5539,7730.0098,0e1c,0,1,00f0,76,0dfc,5c,58,6,74,53,02cf,3753,63
94816,09:48:16,1255.5535,7730.0092,1054,6,2,011a,76,0dfc,5c,58,6,74,53,3.00E+03,3799,56
94816,09:48:16,1255.5528,7730.0083,1.20E+09,0c,2,209,9c,1504,5e,58,9,74,53,3.00E+03,3799,56
94817,09:48:17,1255.5529,7730.0078,1424,5,2,00d4,9c,1504,5e,58,9,74,53,03b2,37a0,69
94817,09:48:17,1255.5523,7730.0077,1490,15,2,016a,5f,13c4,60,58,9,74,53,03b2,37a0,69
94818,09:48:18,1255.5523,7730.0073,1640,19,2,179,5f,13c4,60,58,9,74,54,04ed,37a9,6c
94818,09:48:18,1255.5516,7730.0065,17ec,18,2,019b,57,16bc,62,58,0b,74,54,04ed,37a9,6c
94819,09:48:19,1255.551,7730.0057,1a24,24,2,01f7,57,1600,62,58,0b,74,55,600,3700,6b
94819,09:48:19,1255.5505,7730.0047,1cac,19,2,214,52,1b00,6a,58,0d,74,55,600,3700,6b
94820,09:48:20,1255.5502,7730.004,1ebc,0d,2,01cb,52,1b00,6a,58,0d,74,56,600,3700,65
94820,09:48:20,1255.5492,7730.0027,2018,25,2,01fd,42,1a00,6c,58,0f,74,56,600,3700,65
94821,09:48:21,1255.5488,7730.0015,2184,19,2,243,42,1a00,6c,58,0f,74,56,800,3700,6d
94821,09:48:21,1255.5484,7730.0014,1fac,0,1,00cd,1b,1300,6d,58,0f,74,56,800,3700,6d
94822,09:48:22,1255.5488,7730.0007,1774,0,5,004d,1b,1300,6d,58,0f,74,56,400,3700,71
94822,09:48:22,1255.5481,7729.9995,1118,0,5,82,30,0f00,62,58,0b,74,56,400,3700,71
94823,09:48:23,1255.5472,7729.9984,0fa8,0,5,77,30,0f00,62,58,0b,74,55,200,3700,6b
94823,09:48:23,1255.5452,7729.997,0.00E+00,0,1,72,3c,0b00,5d,58,0b,74,55,200,3700,6b
94824,09:48:24,1255.544,7729.9961,0.00E+00,0,1,75,3c,0b00,5d,58,0b,74,52,200,3700,6d
94824,09:48:24,1255.5443,7729.9958,0dfc,0,1,79,3f,0b68,5c,58,0a,74,52,263,3771,6d
94825,09:48:25,1255.5435,7729.9963,0dd8,0,5,007f,3f,0b68,5c,58,0a,74,51,026f,3737,6c
94825,09:48:25,1255.5429,7729.996,0e1c,0,5,81,42,0be0,5c,58,8,74,51,026f,3737,6c
94826,09:48:26,1255.5414,7729.996,0e1c,0,5,007f,42,0be0,5c,58,8,74,52,265,374a,6a
94826,09:48:26,1255.5419,7729.9953,0.00E+00,0,1,007e,41,0c08,5b,58,7,74,52,265,374a,6a
94827,09:48:27,1255.5409,7729.9952,0.00E+00,0,1,79,41,0c08,5b,58,7,74,52,025c,3783,6c
94827,09:48:27,1255.5399,7729.995,0.00E+00,0,5,007c,42,0b54,5c,58,5,74,52,025c,3783,6c
94828,09:48:28,1255.539,7729.9945,0.00E+00,0,5,007d,42,0b54,5c,58,5,74,52,273,3755,6d
94828,09:48:28,1255.5385,7729.9941,0.00E+00,0,5,007f,42,0c08,5c,58,4,74,52,273,3755,6d
94829,09:48:29,1255.5383,7729.9934,0e1c,0,5,007e,42,0c08,5c,58,4,74,52,025c,3771,6a
94829,09:48:29,1255.5376,7729.9931,0.00E+00,0,1,007c,3f,0bf4,5b,58,3,74,52,025c,3771,6a
94830,09:48:30,1255.5381,7729.9928,0.00E+00,0,1,007c,3f,0b00,5b,58,3,74,53,200,3700,6c
94830,09:48:30,1255.538,7729.9929,0.00E+00,0,1,80,43,0b00,5b,58,2,74,53,200,3700,6c
94831,09:48:31,1255.538,7729.9928,0.00E+00,0,1,80,43,0b00,5b,58,2,74,53,200,3700,6d
94831,09:48:31,1255.538,7729.9927,0.00E+00,0,1,007c,40,0b00,5b,58,1,74,53,200,3700,6d
94832,09:48:32,1255.538,7729.9926,0.00E+00,0,1,007e,40,0b00,5b,58,1,74,53,200,3700,6b
94832,09:48:32,1255.538,7729.9926,0.00E+00,0,1,007e,41,0b00,5b,58,1,74,53,200,3700,6b
94833,09:48:33,1255.538,7729.9926,0.00E+00,0,1,007b,41,0b00,5b,58,1,74,53,200,3700,6e
94833,09:48:33,1255.538,7729.9926,0e0c,0,1,79,40,0b00,5b,58,0,74,53,200,3700,6e
94834,09:48:34,1255.5379,7729.9926,0de0,0,1,007f,40,0b00,5b,58,0,74,53,200,3700,68
94834,09:48:34,1255.5378,7729.9926,0d74,0,1,00ca,6d,0c00,5b,58,0,74,53,200,3700,68
94835,09:48:35,1255.5378,7729.9926,0d80,0,1,00dd,6d,0c00,5b,58,0,74,53,200,3700,6a
94835,09:48:35,1255.5378,7729.9926,0df4,0,1,00d5,6a,0dc0,5c,58,3,74,53,02d2,3762,6a
94836,09:48:36,1255.5377,7729.9926,0.00E+00,0,5,00db,6a,0dc0,5c,58,3,74,54,2.00E+05,3743,6e
94836,09:48:36,1255.5377,7729.9924,0fd8,0,5,00ab,46,0.00E+00,5c,58,3,74,54,2.00E+05,3743,6e
94837,09:48:37,1255.5376,7729.9923,0.00E+00,0,1,99,46,0.00E+00,5c,58,3,74,54,026f,36f4,68
94837,09:48:37,1255.5376,7729.9922,0dd0,0,1,00b0,5c,0ce4,5c,58,3,74,54,026f,36f4,68
94838,09:48:38,1255.5375,7729.992,0e0c,0,1,00ad,5c,0ce4,5c,58,3,74,53,296,377a,6b
94838,09:48:38,1255.5374,7729.9918,0.00E+00,0,1,00ac,54,0ce4,5c,58,4,74,53,296,377a,6b
94839,09:48:39,1255.5371,7729.9916,0dd8,0,1,00b3,54,0ce4,5c,58,4,74,53,282,3777,67
94839,09:48:39,1255.5366,7729.9911,0.00E+00,0,1,00c4,61,0dc0,5c,58,6,74,53,282,3777,67
94840,09:48:40,1255.5363,7729.9908,0.00E+00,0,1,00b7,61,0dc0,5c,58,6,74,53,02b7,3737,32
94840,09:48:40,1255.5359,7729.9904,1150,16,2,01cc,9d,10a4,5d,58,9,74,53,02b7,3737,32
94841,09:48:41,1255.5356,7729.99,1500,27,2,01bd,9d,1000,5d,58,9,74,54,500,3700,32
94841,09:48:41,1255.5351,7729.9893,18ac,3b,2,023a,70,1900,64,58,0c,74,54,500,3700,32
94842,09:48:42,1255.5347,7729.9888,1cdc,42,2,02f3,70,1900,64,58,0c,74,56,800,3700,34
94842,09:48:42,1255.534,7729.9878,213c,34,2,036c,6c,2600,77,58,10,74,56,800,3700,34
94843,09:48:43,1255.5334,7729.9872,2550,29,1,039b,6c,2600,77,58,10,74,58,0c00,3700,48
94843,09:48:43,1255.5325,7729.9861,2334,0,1,0.00E+00,1e,1500,7d,58,11,74,58,0c00,3700,48
94844,09:48:44,1255.5319,7729.9854,18b8,26,2,148,1e,1500,7d,58,11,74,5a,600,3700,54
94844,09:48:44,1255.5309,7729.9842,16f0,35,2,01ce,6e,1a00,6d,58,13,74,5a,600,3700,54
94845,09:48:45,1255.5303,7729.9833,1868,46,2,290,6e,1a00,6d,58,13,74,56,600,3700,53
94845,09:48:45,1255.5293,7729.982,1a78,2d,2,02a1,75,2000,71,58,16,74,56,600,3700,53
94846,09:48:46,1255.5287,7729.981,1bec,28,2,02a2,75,2000,71,58,16,74,55,800,3700,55
94846,09:48:46,1255.5278,7729.9797,1dd4,56,2,032e,72,2530,79,58,18,74,55,827,37b8,55
94847,09:48:47,1255.5271,7729.9787,1f5c,29,2,02d9,72,2530,79,58,18,74,56,09bc,37a8,62
94847,09:48:47,1255.5261,7729.9773,2098,21,2,02c8,58,2030,80,58,1a,74,56,09bc,37a8,62
94848,09:48:48,1255.5255,7729.9764,2160,55,2,029c,58,2030,80,58,1a,74,57,0abe,37ae,68
94848,09:48:48,1255.5242,7729.9749,2.20E+05,38,2,387,6b,2.60E+09,89,58,1c,74,57,0abe,37ae,68
94849,09:48:49,1255.5233,7729.9739,2318,0,1,016d,6b,2.60E+09,89,58,1c,74,58,937,37bd,71
94849,09:48:49,1255.5172,7729.9687,1c84,0,1,69,14,139c,74,58,1c,74,58,937,37bd,71
94850,09:48:50,1255.5155,7729.9673,17f8,37,2,214,14,139c,74,58,1c,74,56,05f1,37a7,6a
94850,09:48:50,1255.5133,7729.9653,1794,43,2,270,86,1aa4,6c,58,1e,74,56,05f1,37a7,6a
94851,09:48:51,1255.5119,7729.9641,1844,15,2,225,86,1aa4,6c,58,1e,74,54,054a,37b5,75
94851,09:48:51,1255.5097,7729.9621,186c,9,2,011f,3e,143c,68,58,1e,74,54,054a,37b5,75
94852,09:48:52,1255.5082,7729.9607,1870,9,2,0.00E+00,3e,1400,68,58,1e,74,52,400,3700,76
94852,09:48:52,1255.5059,7729.9586,1848,9,2,00dc,2e,1200,61,58,1e,74,52,400,3700,76
94853,09:48:53,1255.5046,7729.9573,17fc,8,2,00cc,2e,1200,61,58,1e,74,52,400,3700,77
94853,09:48:53,1255.5026,7729.9555,17a4,4,2,008b,1f,1100,5f,58,1c,74,52,400,3700,77
94854,09:48:54,1255.5013,7729.9545,1708,0,1,000c,1f,1100,5f,58,1c,74,52,500,3700,67
94854,09:48:54,1255.4995,7729.9533,1628,0,5,0,0,1100,5f,58,1a,74,52,500,3700,67
94855,09:48:55,1255.4982,7729.9524,0.00E+00,0,5,004c,0,1100,5f,58,1a,74,53,200,3700,66
94855,09:48:55,1255.4964,7729.9512,0de8,0,5,75,3f,0c00,5d,58,14,74,53,200,3700,66
94856,09:48:56,1255.4953,7729.9505,0df0,0,5,76,3f,0c00,5d,58,14,75,51,200,3700,6f
94856,09:48:56,1255.4939,7729.9498,0.00E+00,0,5,77,3f,0b00,5c,58,0e,75,51,200,3700,6f
94857,09:48:57,1255.4931,7729.9493,0dec,0,5,007d,3f,0b00,5c,58,0e,75,51,200,3600,70
94857,09:48:57,1255.4921,7729.9486,0.00E+00,0,5,007c,40,0c08,5c,58,0a,75,51,262,36f6,70
94858,09:48:58,1255.4918,7729.9482,0.00E+00,0,5,007b,40,0c08,5c,58,0a,75,51,254,372e,6d
94858,09:48:58,1255.4914,7729.9476,0e0c,0,5,007c,41,0bf4,5c,58,7,75,51,254,372e,6d
94859,09:48:59,1255.4912,7729.9474,0.00E+00,0,5,007c,41,0bf4,5c,58,7,75,51,024f,3741,6e
94859,09:48:59,1255.4909,7729.9469,0.00E+00,0,5,007b,40,0be0,5c,58,3,75,51,024f,3741,6e
94900,09:49:00,1255.4907,7729.9466,0e0c,0,5,007c,40,0be0,5c,58,3,75,51,263,374e,6d
94900,09:49:00,1255.4905,7729.9464,0.00E+00,0,5,007d,41,0c08,5c,58,1,75,51,263,374e,6d
94901,09:49:01,1255.4904,7729.9462,0e2c,0,5,007c,41,0c08,5c,58,1,75,51,276,3744,6d
94901,09:49:01,1255.4904,7729.9461,0da8,0,5,85,43,0bcc,5c,58,0,75,51,276,3744,6d
