Time (GMT),Time,latitude,longitude,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR
134206,13:42:06,1257.6122,7738.312,0.00E+00,0,5,008f,49,0c80,5c,57,7,7a,4c,026f,3640,72
134207,13:42:07,1257.6118,7738.3123,0.00E+00,0,5,88,46,0be0,5c,57,3,7a,4c,026f,3640,72
134207,13:42:07,1257.6116,7738.3124,0.00E+00,0,1,86,46,0be0,5c,57,3,7a,4c,241,3618,5e
134208,13:42:08,1257.6114,7738.3125,0e9c,6,2,011b,73,0f3c,5c,57,6,7a,4c,241,3618,5e
134208,13:42:08,1257.6113,7738.3126,1084,0,1,013b,73,0f3c,5c,57,6,7a,4c,313,366c,72
134209,13:42:09,1257.6109,7738.3128,117c,0,1,011c,68,1000,5e,57,8,7a,4c,300,3600,72
134209,13:42:09,1257.6106,7738.3131,11f0,0,2,00c2,68,1000,5e,57,8,7a,4d,300,3600,66
134210,13:42:10,1257.61,7738.3133,12e0,12,2,140,69,1200,5f,57,9,7a,4d,300,3600,66
134210,13:42:10,1257.6096,7738.3135,1400,1c,2,012f,69,1200,5f,57,9,7a,4d,400,3600,70
134211,13:42:11,1257.6089,7738.3135,153c,21,2,151,59,1500,60,57,0a,7a,4d,400,3600,70
134211,13:42:11,1257.6084,7738.3137,1710,0,1,172,59,1500,60,57,0a,7a,4e,500,3600,6f
134212,13:42:12,1257.6076,7738.3139,16e4,0,5,66,19,1000,61,57,9,7a,4e,500,3600,6f
134212,13:42:12,1257.607,7738.3139,13cc,37,2,54,19,1000,61,57,9,7a,4f,500,3600,6e
134213,13:42:13,1257.6063,7738.3139,1620,22,2,1e08,75,1500,65,57,0c,7a,4f,500,3600,6e
134213,13:42:13,1257.6058,7738.3138,1c44,3d,2,031b,75,1500,65,57,0c,7a,4f,800,3600,69
134214,13:42:14,1257.6048,7738.3136,2218,3d,2,381,6e,2400,7d,57,11,7a,4f,800,3600,69
134214,13:42:14,1257.6039,7738.3135,26d8,3d,2,03ee,6e,2490,7d,57,11,7a,50,0.00E+00,36b7,82
134215,13:42:15,1257.6025,7738.3132,28d8,0,1,01df,39,2094,92,57,12,7a,50,0.00E+00,36b7,82
134215,13:42:15,1257.6016,7738.313,2340,0,1,006a,39,2094,92,57,12,7a,52,07be,3695,79
134216,13:42:16,1257.6004,7738.3126,1d4c,29,2,025a,56,1b30,78,57,14,7a,52,07be,3695,79
134216,13:42:16,1257.5996,7738.3123,1a54,32,2,277,56,1b30,78,57,14,79,4f,746,36a1,71
134217,13:42:17,1257.5982,7738.3119,1c5c,2b,2,02ab,6a,2198,76,57,17,79,4f,746,36a1,71
134217,13:42:17,1257.5971,7738.3117,1dd4,1d,2,238,6a,2198,76,57,17,79,4f,079a,369e,75
134218,13:42:18,1257.5948,7738.3116,1ed8,2a,2,233,4d,1cfc,76,57,19,79,4f,079a,369e,75
134218,13:42:18,1257.5933,7738.3116,1fc8,20,2,272,4d,1cfc,76,57,19,79,4f,844,36a6,7b
134219,13:42:19,1257.5912,7738.3113,2088,17,2,01f8,41,1aa4,76,57,1a,79,4f,844,36a6,7b
134219,13:42:19,1257.5895,7738.3111,20ec,19,2,01eb,41,1aa4,76,57,1a,79,4f,752,36a6,7c
134220,13:42:20,1257.5874,7738.3105,2100,10,2,01c8,38,1800,71,57,1a,79,4f,700,3600,7c
134220,13:42:20,1257.5858,7738.31,2134,10,2,018d,38,1800,71,57,1a,79,4f,600,3600,7c
134221,13:42:21,1257.5838,7738.3092,2018,3,2,00f6,1f,1400,6a,57,19,79,4f,600,3600,7c
134221,13:42:21,1257.5825,7738.3087,1f74,0,1,74,1f,1400,6a,57,19,79,4f,700,3600,72
134222,13:42:22,1257.5804,7738.3079,1dbc,0,5,28,9,1200,68,57,16,79,4f,700,3600,72
134222,13:42:22,1257.5789,7738.3076,1c40,0,1,1,9,1200,68,57,16,79,4f,600,3600,6f
134223,13:42:23,1257.577,7738.307,1a3c,0,2,0,0,1100,65,57,14,79,4f,600,3600,6f
134223,13:42:23,1257.576,7738.3067,18e4,0,1,67,0,1100,65,57,14,79,4e,500,3600,6e
134224,13:42:24,1257.5741,7738.3065,1620,0,1,33,0f,1000,62,57,12,79,4e,500,3600,6e
134224,13:42:24,1257.5717,7738.3067,14cc,71,2,02ef,0f,1000,62,57,12,79,4d,500,3600,5
134225,13:42:25,1257.5691,7738.3066,18c0,71,2,030f,97,1800,6c,57,14,79,4d,500,3600,5
134225,13:42:25,1257.5677,7738.3066,1ac4,60,2,03b7,97,18d8,6c,57,14,79,4d,878,36aa,33
134226,13:42:26,1257.5656,7738.3061,1d84,36,2,03f6,8c,2698,80,57,18,79,4d,878,36aa,33
134226,13:42:26,1257.5642,7738.3058,1d3c,0,1,00c0,8c,2698,80,57,18,79,4e,854,369b,45
134227,13:42:27,1257.5617,7738.3059,1d1c,0,1,54,10,1234,71,57,16,79,4e,854,369b,45
134227,13:42:27,1257.5599,7738.3061,1bcc,0,1,29,10,1234,71,57,16,79,4e,073f,36ae,4d
134228,13:42:28,1257.5578,7738.3063,1a78,0c,2,0,2,1194,69,57,14,79,4e,073f,36ae,4d
134228,13:42:28,1257.5564,7738.3065,1a34,39,2,00fd,2,1194,69,57,14,79,4e,070c,36a8,48
134229,13:42:29,1257.5542,7738.3068,1aa0,40,2,208,59,1b94,6d,57,15,79,4e,070c,36a8,48
134229,13:42:29,1257.5527,7738.307,1c20,3f,2,02bb,59,1b94,6d,57,15,79,4e,085c,36b4,4e
134230,13:42:30,1257.5505,7738.307,1db4,25,2,2e09,68,21ac,7a,57,18,79,4e,085c,36b4,4e
134230,13:42:30,1257.549,7738.3068,1f20,16,2,221,68,21ac,7a,57,18,79,4e,979,36b6,70
134231,13:42:31,1257.5466,7738.3065,1f90,16,2,01b8,3b,1900,7c,57,19,79,4e,900,3600,70
134231,13:42:31,1257.545,7738.3063,2034,1f,2,01d8,3b,1900,7c,57,19,79,4f,900,3600,78
134232,13:42:32,1257.5426,7738.3059,20ac,2c,2,219,43,1c00,79,57,1a,79,4f,900,3600,78
134232,13:42:32,1257.541,7738.3058,21fc,64,2,369,43,1c00,79,57,1a,79,4f,0b00,3600,72
134233,13:42:33,1257.5388,7738.3055,244c,36,2,043d,7e,2a00,94,57,1d,79,4f,0b00,3600,72
134233,13:42:33,1257.5374,7738.3052,21c8,0,5,009b,7e,2a00,94,57,1d,79,50,800,3600,75
134234,13:42:34,1257.5351,7738.3048,19b4,0,5,48,0f,1100,71,57,1a,79,50,800,3600,75
134234,13:42:34,1257.5337,7738.3046,10d4,0,1,22,0f,1100,71,57,1a,79,4d,200,3600,75
134235,13:42:35,1257.5313,7738.3045,134c,5,2,35,27,0.00E+00,60,57,18,79,4d,200,3600,75
134235,13:42:35,1257.5293,7738.3038,1460,2,2,14,27,0.00E+00,60,57,18,79,4a,300,3600,66
134236,13:42:36,1257.5269,7738.3033,12f8,0,1,8,5,0f00,5e,57,16,79,4a,300,3600,66
134236,13:42:36,1257.5255,7738.303,11f4,0,5,0,5,0f8c,5e,57,16,79,4a,03f8,3667,64
134237,13:42:37,1257.5235,7738.3025,1e05,0,1,0,1,0.00E+00,5e,57,14,79,4a,03f8,3667,64
134237,13:42:37,1257.5223,7738.3023,1008,17,2,64,1,0.00E+00,5e,57,14,79,4b,363,3684,68
134238,13:42:38,1257.5206,7738.3019,0fa4,19,2,00f2,58,0f28,5e,57,13,79,4b,363,3684,68
134238,13:42:38,1257.5196,7738.3018,10a8,30,2,019a,58,0f28,5e,57,13,79,4a,03ba,366d,4c
134239,13:42:39,1257.5181,7738.3017,10a8,2d,2,212,b8,170c,60,57,14,79,4a,03ba,366d,4c
134239,13:42:39,1257.5172,7738.3015,1064,0,1,005a,b8,170c,60,57,14,79,4b,03b5,3647,78
134240,13:42:40,1257.5157,7738.3008,0f98,0,5,003e,1c,0.00E+00,5e,57,12,79,4b,03b5,3647,78
134240,13:42:40,1257.5146,7738.3006,0f94,49,2,00b2,1c,0.00E+00,5e,57,12,79,4b,03a1,3678,5
134241,13:42:41,1257.5133,7738.3,101c,52,2,1e04,d5,1310,5e,57,13,79,4b,03a1,3678,5
134241,13:42:41,1257.5125,7738.2995,1040,4e,2,1e03,d5,1310,5e,57,13,79,4b,03c6,369a,5
134242,13:42:42,1257.5111,7738.2988,1168,3f,2,214,b0,1700,61,57,16,79,4b,300,3600,5
134242,13:42:42,1257.51,7738.2984,1228,39,2,022c,b0,1700,61,57,16,79,4b,400,3600,33
134243,13:42:43,1257.5081,7738.2978,1308,39,2,205,99,1900,63,57,18,79,4b,400,3600,33
134243,13:42:43,1257.5067,7738.2974,1338,33,2,01fe,99,1900,63,57,18,79,4d,400,3600,33
134244,13:42:44,1257.5043,7738.297,1450,37,2,216,8e,1a00,66,57,1a,79,4d,400,3600,33
134244,13:42:44,1257.5029,7738.2965,1540,35,2,022b,8e,1a00,66,57,1a,79,4d,500,3600,37
134245,13:42:45,1257.5005,7738.2957,161c,37,2,023f,87,1c00,69,57,1c,79,4d,500,3600,37
134245,13:42:45,1257.4987,7738.2954,16e0,58,2,025a,87,1c00,69,57,1c,7a,4d,600,3600,5
134246,13:42:46,1257.496,7738.2951,17e8,6a,2,037d,b2,2200,72,57,1f,7a,4d,600,3600,5
134246,13:42:46,1257.4938,7738.295,1960,63,2,03c8,b2,2200,72,57,1f,7a,4e,700,3600,34
134247,13:42:47,1257.4904,7738.2948,1a84,49,2,356,95,2400,7f,57,21,7a,4e,700,3600,34
134247,13:42:47,1257.4882,7738.2946,1940,0,1,60,95,2404,7f,57,21,7a,4f,062d,3663,50
134248,13:42:48,1257.4849,7738.2945,0ec0,0,5,002d,18,16e4,6b,57,20,7a,4f,062d,3663,50
134248,13:42:48,1257.4829,7738.2942,0dd4,0,5,75,18,16e4,6b,57,20,7a,4b,02f6,3623,78
134249,13:42:49,1257.48,7738.2938,0dc4,0,5,007e,45,0b90,60,57,1c,7a,4b,02f6,3623,78
134249,13:42:49,1257.4781,7738.2939,0df0,0,5,007b,45,0b90,60,57,1c,7a,4a,252,364d,6d
134250,13:42:50,1257.4751,7738.2937,0de8,0,5,80,42,0b54,5d,57,19,7a,4a,252,364d,6d
134250,13:42:50,1257.4733,7738.2935,0dfc,0,5,82,42,0b54,5d,57,19,7a,4a,025c,364b,73
134251,13:42:51,1257.4709,7738.2931,0e1c,0,5,83,47,0bf4,5c,57,11,7a,4a,025c,364b,73
134251,13:42:51,1257.4697,7738.2929,0.00E+00,0,5,84,47,0bf4,5c,57,11,7a,4a,024f,3651,6e
134252,13:42:52,1257.4681,7738.2927,0.00E+00,0,5,85,45,0c1c,5c,57,0b,7a,4a,024f,3651,6e
134252,13:42:52,1257.4673,7738.2926,0.00E+00,0,5,86,45,0c1c,5c,57,0b,7a,4a,271,364b,71
134253,13:42:53,1257.4664,7738.2926,0e0c,0,5,85,45,0c00,5c,57,9,7a,4a,200,3600,71
134253,13:42:53,1257.4658,7738.2926,0.00E+00,0,1,80,45,0c00,5c,57,9,7a,4b,200,3600,66
134254,13:42:54,1257.4649,7738.2927,0d40,0,1,00cd,70,0c00,5c,57,0a,7a,4b,200,3600,66
134254,13:42:54,1257.4644,7738.2927,0d94,0,1,00dc,70,0c00,5c,57,0a,7a,4b,200,3600,74
134255,13:42:55,1257.4631,7738.2935,0.00E+00,1c,2,183,89,0.00E+00,5c,57,0c,7a,4b,200,3600,74
134255,13:42:55,1257.4621,7738.294,0ff0,48,2,01ea,89,0.00E+00,5c,57,0c,7a,4c,300,3600,5
134256,13:42:56,1257.4608,7738.2937,1294,56,2,217,99,1800,60,57,0f,7a,4c,300,3600,5
134256,13:42:56,1257.4597,7738.2934,148c,5d,2,265,99,1800,60,57,0f,7a,4c,500,3600,33
134257,13:42:57,1257.4579,7738.293,1670,61,2,02ca,9b,1f00,67,57,12,7a,4c,500,3600,33
134257,13:42:57,1257.4567,7738.2928,1864,63,2,031a,9b,1f00,67,57,12,7a,4e,700,3600,33
134258,13:42:58,1257.4547,7738.2925,1ad0,5f,2,03c4,a1,2500,78,57,16,7a,4e,700,3600,33
134258,13:42:58,1257.4533,7738.2923,1d68,5b,2,043d,a1,2508,78,57,16,7a,4f,0a46,36ac,36
134259,13:42:59,1257.4508,7738.2919,1fc0,46,2,03cb,7d,27d8,8f,57,1a,7a,4f,0a46,36ac,36
134259,13:42:59,1257.4491,7738.2916,21b0,38,2,353,7d,27d8,8f,57,1a,7a,52,0c30,36bc,58
134300,13:43:00,1257.4465,7738.2912,2264,0d,2,01ac,33,184c,8c,57,1a,7a,52,0c30,36bc,58
134300,13:43:00,1257.4447,7738.2913,20c0,0,1,47,33,184c,8c,57,1a,7a,51,965,36a3,61
134301,13:43:01,1257.4422,7738.291,1f50,0,1,004b,0d,1270,74,57,17,7a,51,965,36a3,61
134301,13:43:01,1257.4409,7738.2907,1d4c,1,2,001d,0d,1270,74,57,17,7a,4f,07cb,36bc,67
134302,13:43:02,1257.4388,7738.2904,1b58,1,2,10,6,1220,6b,57,14,7a,4f,07cb,36bc,67
134302,13:43:02,1257.4376,7738.2902,1954,2,2,11,6,1220,6b,57,14,7a,4e,063f,36bb,65
134303,13:43:03,1257.4359,7738.2899,1840,35,2,00f0,30,13c4,66,57,12,7a,4e,063f,36bb,65
134303,13:43:03,1257.4349,7738.2896,17b0,2f,2,197,30,13c4,66,57,12,7a,4d,05d6,36bb,71
134304,13:43:04,1257.4333,7738.2893,17ac,26,2,203,69,1a00,6a,57,12,7a,4d,500,3600,71
134304,13:43:04,1257.4324,7738.2891,18a4,20,2,01fb,69,1a00,6a,57,12,7a,4d,500,3600,6f
134305,13:43:05,1257.4312,7738.2887,170c,2,2,98,22,1100,66,57,11,7a,4d,500,3600,6f
134305,13:43:05,1257.4303,7738.2886,1678,28,2,00df,22,1100,66,57,11,7a,4c,500,3600,77
134306,13:43:06,1257.429,7738.2883,14a8,0,1,00bb,40,1100,64,57,0f,7a,4c,500,3600,77
134306,13:43:06,1257.4281,7738.288,13d8,0,1,00d0,40,1100,64,57,0f,7a,4c,300,3600,5
134307,13:43:07,1257.4269,7738.2875,1270,36,2,182,7b,1200,61,57,0f,7a,4c,300,3600,5
134307,13:43:07,1257.426,7738.2872,1380,0d,2,01f7,7b,1200,61,57,0f,7a,4b,400,3600,3d
134308,13:43:08,1257.4247,7738.2867,13e8,20,2,176,69,1400,64,57,10,7a,4b,400,3600,3d
134308,13:43:08,1257.4235,7738.2865,146c,38,2,019f,69,1400,64,57,10,7a,4c,500,3600,3c
134309,13:43:09,1257.4217,7738.2859,1540,37,2,200,7e,1a00,66,57,11,7a,4c,500,3600,3c
134309,13:43:09,1257.4208,7738.2854,1638,3f,2,022b,7e,1a18,66,57,11,7a,4c,060a,3669,3d
134310,13:43:10,1257.4195,7738.2852,1748,64,2,02af,97,210c,6d,57,13,7a,4c,060a,3669,3d
134310,13:43:10,1257.4187,7738.2851,188c,5c,2,033a,97,210c,6d,57,13,7a,4d,773,3695,3e
134311,13:43:11,1257.4174,7738.2849,1900,2c,2,291,7f,2008,77,57,14,7a,4d,773,3695,3e
134311,13:43:11,1257.4164,7738.2849,197c,27,2,256,7f,2008,77,57,14,7a,4e,078e,36aa,59
134312,13:43:12,1257.4147,7738.2843,1974,20,2,231,67,1bbc,77,57,13,7a,4e,078e,36aa,59
134312,13:43:12,1257.4136,7738.284,1904,1d,2,01da,67,1bbc,77,57,13,7a,4e,06ab,36a7,7b
134313,13:43:13,1257.4121,7738.2838,1870,12,2,016d,4b,15b8,6f,57,13,7a,4e,06ab,36a7,7b
134313,13:43:13,1257.4108,7738.2836,17a4,0e,2,134,4b,15b8,6f,57,13,7a,4d,487,36aa,7f
134314,13:43:14,1257.4092,7738.2834,169c,2,2,00b0,2b,120c,64,57,11,7a,4d,487,36aa,7f
134314,13:43:14,1257.4081,7738.2832,151c,1b,2,78,2b,120c,64,57,11,7a,4c,040e,36a2,61
134315,13:43:15,1257.4058,7738.2824,13c4,41,2,012c,57,1200,61,57,0f,7a,4c,400,3600,61
134315,13:43:15,1257.4046,7738.282,13ec,4a,2,01da,57,1200,61,57,0f,7a,4c,400,3600,4f
134316,13:43:16,1257.4032,7738.2816,14ac,3d,2,229,91,1b00,65,57,11,7a,4c,400,3600,4f
134316,13:43:16,1257.4023,7738.2815,158c,50,2,269,91,1b00,65,57,11,7a,4c,500,3600,4f
134317,13:43:17,1257.4008,7738.2814,164c,27,2,020e,7b,1b00,6b,57,12,7a,4c,500,3600,4f
134317,13:43:17,1257.3997,7738.2812,1698,2a,2,220,7b,1b00,6b,57,12,7a,4d,600,3600,70
134318,13:43:18,1257.3982,7738.2807,1620,6,2,136,4b,1400,6c,57,10,7a,4d,600,3600,70
134318,13:43:18,1257.3972,7738.2804,1484,6,2,005a,4b,1400,6c,57,10,7a,4d,300,3600,7b
134319,13:43:19,1257.3958,7738.2802,131c,4,2,00ae,36,1000,61,57,0e,7a,4d,300,3600,7b
134319,13:43:19,1257.3949,7738.2801,1100,0,1,100,36,1000,61,57,0e,7a,4b,200,3600,6b
134320,13:43:20,1257.3935,7738.2799,1038,0,1,00fd,63,0f00,5e,57,0c,7a,4b,200,3600,6b
134320,13:43:20,1257.3927,7738.2797,101c,0,1,00f9,63,0fb4,5e,57,0c,7a,4a,032e,3681,70
134321,13:43:21,1257.3914,7738.279,1058,0,1,00da,59,0f64,5e,57,0d,7a,4a,032e,3681,70
134321,13:43:21,1257.3906,7738.2788,10c4,0,1,00b0,59,0f64,5e,57,0d,7a,4b,02f8,3683,73
134322,13:43:22,1257.3894,7738.2789,1038,0,1,90,3b,0e9c,5d,57,0c,7a,4b,02f8,3683,73
134322,13:43:22,1257.3884,7738.2793,0ff0,0,1,008c,3b,0e9c,5d,57,0c,7a,4b,02a2,3685,6f
134323,13:43:23,1257.3869,7738.2798,0f7c,0,1,88,3b,0dc0,5c,57,0c,7a,4b,02a2,3685,6f
134323,13:43:23,1257.3859,7738.28,0f20,0,1,008b,3b,0dc0,5c,57,0c,7a,4b,029d,3641,6f
134324,13:43:24,1257.3847,7738.2797,0f04,0,1,008e,42,0d5c,5c,57,0c,7a,4b,029d,3641,6f
134324,13:43:24,1257.3839,7738.2795,0ef4,0,1,008b,42,0d5c,5c,57,0c,7a,4b,02ad,3616,73
134325,13:43:25,1257.383,7738.279,0f24,0,1,83,3b,0c6c,5c,57,0b,7a,4b,02ad,3616,73
134325,13:43:25,1257.3826,7738.2784,0eac,0,1,81,3b,0c6c,5c,57,0b,7a,4b,282,3663,71
134326,13:43:26,1257.3821,7738.2773,0d68,0,1,008b,49,0b00,5c,57,0a,7a,4b,200,3600,71
134326,13:43:26,1257.3819,7738.2766,0d2c,1,2,00bc,49,0b00,5c,57,0a,7a,4b,200,3600,33
134327,13:43:27,1257.3815,7738.2752,0d4c,0e,2,012f,99,0f00,5c,57,0b,7a,4b,200,3600,33
134327,13:43:27,1257.3816,7738.274,0f50,0a,2,018b,99,0f00,5c,57,0b,7a,4c,300,3600,44
134328,13:43:28,1257.3817,7738.2725,0ffc,0,1,010b,6f,1000,5e,57,0c,7a,4c,300,3600,44
134328,13:43:28,1257.3818,7738.2715,0fac,0,1,00ca,6f,1000,5e,57,0c,7a,4c,300,3600,74
134329,13:43:29,1257.3818,7738.2703,0f8c,0,1,00ae,49,0.00E+00,5e,57,0c,7a,4c,300,3600,74
134329,13:43:29,1257.3819,7738.2695,0ebc,0,1,009d,49,0.00E+00,5e,57,0c,7a,4c,200,3600,6c
134330,13:43:30,1257.3819,7738.2684,0.00E+00,0,1,00b3,55,0d00,5c,57,0a,7a,4c,200,3600,6c
134330,13:43:30,1257.3818,7738.2677,0.00E+00,0,1,00d0,55,0d00,5c,57,0a,7a,4c,200,3600,6b
134331,13:43:31,1257.3817,7738.2666,0cd4,0,1,00dc,79,0d00,5d,57,0c,7a,4c,200,3600,6b
134331,13:43:31,1257.3816,7738.266,0d4c,0,1,00b0,79,0d98,5d,57,0c,7b,4c,02bc,3679,5
134332,13:43:32,1257.3815,7738.265,0.00E+00,1b,2,127,84,0f78,5d,57,0c,7b,4c,02bc,3679,5
134332,13:43:32,1257.3814,7738.2644,0fe8,30,2,1e03,84,0f78,5d,57,0c,7b,4c,395,3699,5
134333,13:43:33,1257.3814,7738.2633,1154,41,2,201,ad,17fc,60,57,0e,7b,4c,395,3699,5
134333,13:43:33,1257.3813,7738.2624,12ec,47,2,214,ad,17fc,60,57,0e,7b,4d,048a,36a4,33
134334,13:43:34,1257.3814,7738.2609,138c,0,1,192,6e,1720,63,57,0f,7b,4d,048a,36a4,33
134334,13:43:34,1257.3813,7738.2599,1318,0,1,00b0,6e,1720,63,57,0f,7b,4e,048c,3638,5c
134335,13:43:35,1257.3811,7738.2583,1264,0,5,00ab,39,1068,61,57,0e,7b,4e,048c,3638,5c
134335,13:43:35,1257.3812,7738.2573,10d4,0,5,008e,39,1068,61,57,0e,7b,4e,02b5,3641,71
134336,13:43:36,1257.3813,7738.2559,0ed8,0,5,76,39,0d34,5e,57,0c,7b,4e,02b5,3641,71
134336,13:43:36,1257.3814,7738.2551,0df8,0,5,008b,39,0d34,5e,57,0c,7b,4c,029d,3605,71
134337,13:43:37,1257.3814,7738.254,0df0,0,5,008b,48,0b00,5c,57,9,7b,4c,200,3600,71
134337,13:43:37,1257.3813,7738.2534,0.00E+00,0,5,008b,48,0b00,5c,57,9,7b,4c,200,3500,71
134338,13:43:38,1257.381,7738.2526,0e1c,0,5,008f,4a,0c00,5c,57,8,7b,4c,200,3500,71
134338,13:43:38,1257.3804,7738.2525,0.00E+00,0,1,94,4a,0c00,5c,57,8,7b,4c,200,3400,73
134339,13:43:39,1257.3795,7738.2524,0df4,0,1,93,4c,0c00,5c,57,4,7b,4c,200,3400,73
134339,13:43:39,1257.3788,7738.2528,0dd4,0,1,009a,4c,0c00,5c,57,4,7b,4c,200,3500,60
134340,13:43:40,1257.3778,7738.2531,12c8,16,2,146,6c,0.00E+00,5c,57,2,7b,4c,200,3500,60
134340,13:43:40,1257.3775,7738.2532,16d4,0,1,009d,6c,0.00E+00,5c,57,2,7b,4c,400,3600,7b
134341,13:43:41,1257.3774,7738.2531,0ce4,0,1,00ed,6c,0d00,60,57,2,7b,4c,400,3600,7b
134341,13:43:41,1257.3773,7738.2531,0eb4,0,1,00c0,6c,0d00,60,57,2,7b,4f,200,3600,73
134342,13:43:42,1257.3772,7738.2532,0fb4,0,5,00a2,46,0.00E+00,5d,57,1,7b,4f,200,3600,73
134342,13:43:42,1257.3773,7738.2531,0.00E+00,0,5,008b,46,0.00E+00,5d,57,1,7b,4c,026a,357f,71
134343,13:43:43,1257.3774,7738.253,0.00E+00,0,5,93,4b,0c1c,5c,57,0,7b,4c,026a,357f,71
134343,13:43:43,1257.3773,7738.2528,0df8,0,5,97,4b,0c1c,5c,57,0,7b,4c,296,34ce,74
134344,13:43:44,1257.3772,7738.2528,0dd0,0,5,00a1,52,0c58,5c,57,0,7b,4c,296,34ce,74
134344,13:43:44,1257.3772,7738.2528,0.00E+00,0,5,00a1,52,0c58,5c,57,0,7b,4c,02b3,35e1,73
134345,13:43:45,1257.3771,7738.2528,0.00E+00,0,1,91,47,0d20,5c,57,1,7b,4c,02b3,35e1,73
134345,13:43:45,1257.3771,7738.2528,0.00E+00,0,5,94,47,0d20,5c,57,1,7b,4c,276,3621,70
134346,13:43:46,1257.377,7738.2527,0e2c,0,5,008b,46,0cd0,5c,57,2,7b,4c,276,3621,70
134346,13:43:46,1257.377,7738.2527,0e2c,0,5,008e,46,0cd0,5c,57,2,7b,4c,276,3630,6f
134347,13:43:47,1257.377,7738.2527,0.00E+00,0,5,008c,48,0c58,5c,57,1,7b,4c,276,3630,6f
134347,13:43:47,1257.377,7738.2528,0df0,0,5,95,48,0c58,5c,57,1,7b,4c,026a,3557,6f
134348,13:43:48,1257.377,7738.2528,0d80,0,1,00cf,6b,0c00,5b,57,0,7b,4c,200,3500,6f
134348,13:43:48,1257.3769,7738.2528,0e6c,22,2,01cd,6b,0c00,5b,57,0,7b,4c,300,3600,5
134349,13:43:49,1257.3769,7738.2527,1244,2c,2,205,a2,1300,5e,57,2,7b,4c,300,3600,5
134349,13:43:49,1257.3769,7738.2527,1000,0,1,114,a2,1300,5e,57,2,7b,4e,300,3600,54
134350,13:43:50,1257.3768,7738.2527,114c,0,5,00d8,4e,1000,5f,57,1,7b,4e,300,3600,54
134350,13:43:50,1257.3768,7738.2527,0ee8,0,1,00b1,4e,1000,5f,57,1,7b,4e,200,3600,64
134351,13:43:51,1257.3767,7738.2527,0.00E+00,0,1,00db,6b,0d00,5e,57,0,7b,4e,200,3600,64
134351,13:43:51,1257.3767,7738.2527,0.00E+00,0,1,00db,6b,0d00,5e,57,0,7b,4d,200,3600,70
134352,13:43:52,1257.3766,7738.2527,0fe4,0,5,00b7,50,0.00E+00,5d,57,0,7b,4d,200,3600,70
134352,13:43:52,1257.3766,7738.2527,0f50,0,5,81,50,0.00E+00,5d,57,0,7a,4d,200,3600,6e
134353,13:43:53,1257.3766,7738.2527,0e1c,0,5,87,45,0c00,5c,57,0,7a,4d,200,3600,6e
