Time (GMT),Time,Latitude,Longitude,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR
82933,08:29:33,,,0e1c,0,5,95,4b,0c94,5b,57,0,71,48,282,371a,68
82933,08:29:33,,,0.00E+00,0,5,95,4b,0c94,5b,57,0,71,47,289,370a,65
82934,08:29:34,,,0.00E+00,0,5,95,4b,0c6c,5b,57,0,71,47,289,370a,65
82934,08:29:34,,,0e3c,0,5,93,4b,0c6c,5b,57,0,71,47,027d,3716,64
82935,08:29:35,,,0.00E+00,0,5,92,49,0cbc,5b,57,0,71,47,027d,3716,64
82935,08:29:35,,,0.00E+00,0,5,91,49,0cbc,5b,57,0,71,47,285,3720,66
82936,08:29:36,,,0e1c,0,5,90,49,0c44,5b,57,0,71,47,285,3720,66
82936,08:29:36,,,0.00E+00,0,5,008e,49,0c44,5b,57,0,71,47,026e,373c,64
82937,08:29:37,,,0.00E+00,0,5,008e,49,0cbc,5b,57,0,71,47,026e,373c,64
82937,08:29:37,,,0.00E+00,0,5,008d,49,0cbc,5b,57,0,71,47,267,3732,64
82938,08:29:38,,,0.00E+00,0,5,008d,48,0cbc,5b,57,0,71,47,267,3732,64
82938,08:29:38,,,0.00E+00,0,5,008c,48,0cbc,5b,57,0,71,47,273,3732,64
82939,08:29:39,,,0.00E+00,0,5,008c,47,0c44,5b,57,0,71,47,273,3732,64
82939,08:29:39,,,0.00E+00,0,5,008b,47,0c00,5b,57,0,71,47,200,3700,65
82940,08:29:40,,,0.00E+00,0,5,008b,48,0c00,5b,57,0,71,47,200,3700,65
82940,08:29:40,,,0.00E+00,0,5,008b,48,0c00,5b,57,0,71,47,200,3700,66
82941,08:29:41,,,0e2c,0,5,008a,46,0c00,5b,57,0,71,47,200,3700,66
82941,08:29:41,,,0.00E+00,0,5,89,46,0c00,5b,57,0,71,47,200,3700,67
82942,08:29:42,,,0.00E+00,0,5,87,45,0c00,5b,57,0,71,47,200,3700,67
82942,08:29:42,,,0.00E+00,0,5,86,45,0c00,5b,57,0,71,47,200,3700,65
82943,08:29:43,,,0.00E+00,0,5,87,45,0c00,5b,57,0,71,47,200,3700,65
82943,08:29:43,,,0.00E+00,0,5,87,45,0c00,5b,57,0,71,46,200,3700,66
82944,08:29:44,,,0.00E+00,0,5,87,46,0c00,5b,57,0,71,46,200,3700,66
82944,08:29:44,,,0.00E+00,0,5,87,46,0c00,5b,57,0,71,46,200,3700,66
82945,08:29:45,,,0e1c,0,5,88,46,0b00,5b,57,0,71,46,200,3700,66
82945,08:29:45,,,0e0c,0,5,88,46,0b00,5b,57,0,71,46,200,3700,65
82946,08:29:46,,,0.00E+00,0,5,87,45,0c00,5b,57,0,71,46,200,3700,65
82946,08:29:46,,,0.00E+00,0,5,86,45,0c80,5b,57,0,71,46,273,374a,67
82947,08:29:47,,,0.00E+00,0,5,86,45,0c30,5b,57,0,71,46,273,374a,67
82947,08:29:47,,,0.00E+00,0,5,86,45,0c30,5b,57,0,71,46,273,372f,66
82948,08:29:48,,,0.00E+00,0,5,86,45,0c44,5b,57,0,71,46,273,372f,66
82948,08:29:48,,,0df4,0,5,90,45,0c44,5b,57,0,71,46,276,374a,66
82949,08:29:49,,,0.00E+00,0,1,008f,48,0cbc,5b,57,0,71,46,276,374a,66
82949,08:29:49,,,0d44,0,1,00c6,48,0cbc,5b,57,0,71,46,02c3,36c5,60
82950,08:29:50,1257.2751,7737.696,0da4,0,1,100,84,0.00E+00,5b,57,1,71,46,02c3,36c5,60
82950,08:29:50,1257.2746,7737.696,0dc4,0,1,107,84,0.00E+00,5b,57,1,71,46,02f3,3762,5f
82951,08:29:51,1257.2742,7737.6959,0.00E+00,0,1,00f9,78,0.00E+00,5c,57,5,71,46,02f3,3762,5f
82951,08:29:51,1257.2739,7737.6958,0de4,0,1,011b,78,0.00E+00,5c,57,5,71,46,339,3784,51
82952,08:29:52,1257.2741,7737.6955,127c,0d,2,01f6,9c,1180,5d,57,9,71,46,339,3784,51
82952,08:29:52,1257.2741,7737.6952,1484,30,2,127,9c,1180,5d,57,9,71,46,056c,37b1,4f
82953,08:29:53,1257.2743,7737.6948,1724,3b,2,1e02,69,1700,63,57,0c,71,46,500,3700,4f
82953,08:29:53,1257.2746,7737.6945,1b68,3f,2,02ad,69,1700,63,57,0c,71,48,800,3700,4b
82954,08:29:54,1257.2746,7737.694,206c,35,2,033d,6a,2400,76,57,10,71,48,800,3700,4b
82954,08:29:54,1257.2751,7737.6937,2534,24,1,03a8,6a,2400,76,57,10,71,4b,0c00,3700,62
82955,08:29:55,1257.2762,7737.693,21dc,0,1,00b2,18,1500,7c,57,11,71,4b,0c00,3700,62
82955,08:29:55,1257.277,7737.6925,18a8,0,1,004f,18,1500,7c,57,11,71,4b,500,3700,6c
82956,08:29:56,1257.2781,7737.6919,10bc,0,1,72,30,0.00E+00,65,57,10,71,4b,500,3700,6c
82956,08:29:56,1257.2785,7737.6916,0f10,0,1,70,30,0.00E+00,65,57,10,72,47,200,3700,61
82957,08:29:57,1257.2796,7737.691,0de8,0,1,007a,41,0b00,5d,57,10,72,47,200,3700,61
82957,08:29:57,1257.2801,7737.6906,0e0c,0,1,79,41,0b00,5d,57,10,72,44,200,3700,65
82958,08:29:58,1257.2813,7737.6899,0e2c,0,1,77,3e,0b00,5c,57,10,72,44,200,3700,65
82958,08:29:58,1257.2818,7737.6896,0dfc,0,1,007b,3e,0b68,5c,57,10,72,44,278,375c,64
82959,08:29:59,1257.2829,7737.6889,0.00E+00,3,2,79,3f,0ba4,5b,57,10,72,44,278,375c,64
82959,08:29:59,1257.2836,7737.6884,1818,24,2,022b,3f,0ba4,5b,57,10,72,44,065e,378f,50
83000,08:30:00,1257.2848,7737.6879,15d8,3c,2,02b3,9e,1554,66,57,13,72,44,065e,378f,50
83000,08:30:00,1257.2856,7737.6873,18e0,51,2,2e09,9e,1554,66,57,13,72,48,072b,371a,4c
83001,08:30:01,1257.2869,7737.6866,1b1c,51,2,363,91,224c,73,57,17,72,48,072b,371a,4c
83001,08:30:01,1257.2884,7737.6857,1e10,4b,2,03ca,91,224c,73,57,17,72,48,09ef,379d,51
83002,08:30:02,1257.2903,7737.6848,2e05,4a,2,03f7,7e,2800,8a,57,1b,72,48,09ef,379d,51
83002,08:30:02,1257.2919,7737.6841,2358,48,2,426,7e,2800,8a,57,1b,72,4a,0dd9,3701,69
83003,08:30:03,1257.2944,7737.6827,2584,42,2,03fb,73,2774,a0,57,1f,72,4a,0dd9,3701,69
83003,08:30:03,1257.2959,7737.6817,2770,42,2,041e,73,2774,a0,57,1f,72,4b,0e7b,37aa,79
83004,08:30:04,1257.2985,7737.6802,2934,2c,1,03cd,6c,2600,a0,57,21,72,4b,0.00E+00,3700,79
83004,08:30:04,1257.3001,7737.6793,2634,0,1,00bd,6c,2600,a0,57,21,72,4a,800,3700,73
83005,08:30:05,1257.3023,7737.6778,1f3c,1e,2,121,2d,1500,72,57,21,72,4a,800,3700,73
83005,08:30:05,1257.3032,7737.6772,1af8,39,2,01fa,2d,1500,72,57,21,72,47,700,3700,62
83006,08:30:06,1257.3048,7737.6757,1bdc,38,2,02d5,72,2200,72,57,23,72,47,700,3700,62
83006,08:30:06,1257.3059,7737.675,1ccc,37,2,02f9,72,2200,72,57,23,72,47,800,3700,66
83007,08:30:07,1257.3079,7737.6737,1db8,35,2,030a,6e,2300,7b,57,25,72,47,800,3700,66
83007,08:30:07,1257.3096,7737.6726,1e3c,37,2,311,6e,2300,7b,57,25,72,47,800,3700,6a
83008,08:30:08,1257.3122,7737.6712,1f44,34,2,031b,66,2300,80,57,27,72,47,800,3700,6a
83008,08:30:08,1257.3137,7737.67,2034,34,2,032c,66,2300,80,57,27,73,47,900,3700,6d
83009,08:30:09,1257.3167,7737.6681,210c,34,2,330,65,2400,83,57,29,73,47,900,3700,6d
83009,08:30:09,1257.3188,7737.6669,21d8,34,2,342,65,2454,83,57,29,73,47,991,37a9,6f
83010,08:30:10,1257.3228,7737.6652,22c0,32,2,357,65,2580,86,57,2b,73,47,991,37a9,6f
83010,08:30:10,1257.3262,7737.6637,2388,31,2,351,65,2580,86,57,2b,73,47,0a11,3797,70
83011,08:30:11,1257.3304,7737.6617,245c,32,2,035d,63,2580,88,57,2d,73,47,0a11,3797,70
83011,08:30:11,1257.3326,7737.6605,2518,31,2,362,63,2580,88,57,2d,73,48,0a6c,3799,72
83012,08:30:12,1257.3358,7737.6584,25c8,28,2,321,59,2238,87,57,2f,73,48,0a6c,3799,72
83012,08:30:12,1257.3387,7737.6571,2644,28,2,031c,59,2238,87,57,2f,73,47,0a2e,37a2,72
83013,08:30:13,1257.3423,7737.6554,26d4,27,2,316,56,2274,85,57,30,73,47,0a2e,37a2,72
83013,08:30:13,1257.3444,7737.6542,2714,25,2,02ee,56,2274,85,57,30,73,47,09ed,37b0,73
83014,08:30:14,1257.3474,7737.6525,27c8,25,2,2e09,51,2148,83,57,31,73,47,09ed,37b0,73
83014,08:30:14,1257.3495,7737.6514,2828,25,2,02f5,51,2148,83,57,31,74,47,0a48,37bb,72
83015,08:30:15,1257.3528,7737.6496,2898,28,2,310,54,2100,84,57,33,74,47,0a00,3700,72
83015,08:30:15,1257.3551,7737.6483,2940,2f,2,035a,54,2100,84,57,33,74,47,0b00,3700,74
83016,08:30:16,1257.3585,7737.6466,29c8,2f,2,035d,5a,2300,8a,57,34,74,47,0b00,3700,74
83016,08:30:16,1257.3619,7737.6455,26a0,0,1,14,5a,2300,8a,57,34,74,47,700,3700,69
83017,08:30:17,1257.3678,7737.6435,1a28,0,1,0,0,1900,6b,57,33,74,47,700,3700,69
83017,08:30:17,1257.3707,7737.6421,1e20,22,2,01c1,0,1900,6b,57,33,74,44,600,3700,64
83018,08:30:18,1257.375,7737.6402,1d14,1c,2,269,5a,1b00,6d,57,33,74,44,600,3700,64
83018,08:30:18,1257.3778,7737.6392,1d20,0,1,0,5a,1b00,6d,57,33,74,45,700,3700,62
83019,08:30:19,1257.3814,7737.6371,1cc8,0,5,0,0,1100,66,57,32,74,45,700,3700,62
83019,08:30:19,1257.3843,7737.6354,1bec,0,5,0,0,1100,66,57,32,74,45,600,3700,60
83020,08:30:20,1257.3868,7737.6336,1b20,0,5,0,0,1100,63,57,2f,74,45,600,3700,60
83020,08:30:20,1257.389,7737.6324,1a78,0,1,0,0,11bc,63,57,2f,75,45,068c,37c2,5
83021,08:30:21,1257.3921,7737.6307,1a1c,0,2,0,0,1194,63,57,2e,75,45,068c,37c2,5
83021,08:30:21,1257.3947,7737.6295,1a48,0d,2,010e,0,1194,63,57,2e,75,45,06b2,3796,49
83022,08:30:22,1257.3981,7737.6277,198c,0,2,0,1,11f8,64,57,2d,75,45,06b2,3796,49
83022,08:30:22,1257.4002,7737.6265,19cc,1b,2,013b,1,11f8,64,57,2d,75,45,06b0,37ac,60
83023,08:30:23,1257.4035,7737.6244,195c,0f,2,193,50,166c,69,57,2d,75,45,06b0,37ac,60
83023,08:30:23,1257.4059,7737.6229,18a0,0,1,0,50,166c,69,57,2d,75,45,062b,379b,63
83024,08:30:24,1257.4096,7737.6207,18f4,0,1,0,0,11e4,62,57,2c,75,45,062b,379b,63
83024,08:30:24,1257.4121,7737.619,1870,0,1,0,0,11e4,62,57,2c,75,44,05ae,37bd,61
83025,08:30:25,257.4149,7737.6173,17f4,0,1,0,0,116c,61,57,2a,75,44,05ae,37bd,61
83025,08:30:25,257.4314,7737.6253,1798,0,1,0,0,116c,61,57,2a,75,44,5e03,3775,5
83026,08:30:26,257.4314,7737.6253,1734,0,1,0,0,1000,60,57,28,75,44,500,3700,5
83026,08:30:26,1257.6412,7737.5914,16a4,0,1,0,0,1000,60,57,28,75,44,500,3700,37
83027,08:30:27,1257.7012,7737.5819,1640,17,2,001c,0e,1000,60,57,26,75,44,500,3700,37
83027,08:30:27,1257.7195,7737.5741,1690,3c,2,01d9,0e,1000,60,57,26,75,44,500,3700,3f
83028,08:30:28,1257.7359,7737.5669,1674,50,2,026a,8c,1a00,67,57,29,75,44,500,3700,3f
83028,08:30:28,1257.7414,7737.5613,16e0,52,2,2e08,8c,1a00,67,57,29,75,44,600,3700,3c
83029,08:30:29,1257.7428,7737.5513,1764,52,2,303,a3,2100,70,57,2a,75,44,600,3700,3c
83029,08:30:29,1257.7494,7737.5469,17c8,51,2,030a,a3,2100,70,57,2a,75,45,600,3700,3e
83030,08:30:30,1257.751,7737.5361,183c,52,2,323,a0,2100,76,57,2b,75,45,600,3700,3e
83030,08:30:30,1257.7549,7737.5311,18a4,61,2,035a,a0,2100,76,57,2b,75,45,700,3700,3f
83031,08:30:31,1257.7615,7737.5254,1948,5f,2,03d6,b3,2400,7f,57,2e,75,45,700,3700,3f
83031,08:30:31,1257.7668,7737.5235,19fc,5e,2,03ec,b3,2404,7f,57,2e,75,46,08b3,3798,42
83032,08:30:32,1257.7734,7737.5202,1a6c,5e,2,03f4,ac,2490,89,57,30,75,46,08b3,3798,42
83032,08:30:32,1257.7752,7737.5158,1b24,5d,2,411,ac,2490,89,57,30,75,46,09a2,37ae,48
83033,08:30:33,1257.7793,7737.5107,1bac,5e,2,430,a8,25f8,92,57,32,75,46,09a2,37ae,48
83033,08:30:33,1257.7818,7737.5072,1c20,56,2,3e05,a8,25f8,92,57,32,75,46,0a2c,37aa,51
83034,08:30:34,1257.783,7737.4998,1cb8,55,2,3e09,94,260c,95,57,33,75,46,0a2c,37aa,51
83034,08:30:34,1257.7847,7737.4954,1d54,53,2,03f1,94,260c,95,57,33,75,47,0ade,37af,5f
83035,08:30:35,1257.7881,7737.49,1dd0,53,2,03f4,8c,2670,95,57,37,75,47,0ade,37af,5f
83035,08:30:35,1257.7911,7737.4871,1e70,52,2,402,8c,2670,95,57,37,75,47,0ab3,37b2,6a
83036,08:30:36,1257.7946,7737.4818,1ee8,4a,2,394,79,26c0,8c,57,38,75,47,0ab3,37b2,6a
83036,08:30:36,1257.7978,7737.4791,1f48,49,2,399,79,26c0,8c,57,38,75,47,998,37b8,6d
83037,08:30:37,1257.8019,7737.4748,1fac,46,2,387,74,2600,84,57,3a,75,47,900,3700,6d
83037,08:30:37,1257.8042,7737.4712,2004,45,2,389,74,2600,84,57,3a,75,45,900,3700,6d
83038,08:30:38,1257.8058,7737.465,2050,3d,2,035f,6e,2500,80,57,3a,75,45,900,3700,6d
83038,08:30:38,1257.8071,7737.4608,2084,3a,2,354,6e,2500,80,57,3a,75,45,900,3700,6d
83039,08:30:39,1257.8091,7737.4545,20d4,36,2,033e,67,2400,7d,57,3b,75,45,900,3700,6d
83039,08:30:39,1257.8112,7737.4508,2134,29,2,2e07,67,2400,7d,57,3b,75,45,800,3700,74
83040,08:30:40,1257.8143,7737.4449,2138,12,2,01d7,3e,1900,73,57,3b,75,45,800,3700,74
83040,08:30:40,1257.8162,7737.4409,2060,7,2,00cf,3e,1900,73,57,3b,75,45,600,3700,71
83041,08:30:41,1257.82,7737.4361,20a8,7,2,009f,17,1300,64,57,39,75,45,600,3700,71
83041,08:30:41,1257.8226,7737.4331,2034,0,1,0,17,1300,64,57,39,76,44,700,3800,6d
83042,08:30:42,1257.8262,7737.4284,1fcc,14,2,00eb,1e,1400,63,57,38,76,44,700,3800,6d
83042,08:30:42,1257.8278,7737.4246,1f88,12,2,165,1e,1464,63,57,38,76,44,066c,381d,6c
83043,08:30:43,1257.8298,7737.4183,1f40,10,2,173,32,1748,65,57,37,76,44,066c,381d,6c
83043,08:30:43,1257.8311,7737.4143,1f04,10,2,170,32,1748,65,57,37,76,44,626,381a,69
83044,08:30:44,1257.834,7737.4093,1ee0,19,2,01a9,3a,189c,66,57,36,76,44,626,381a,69
83044,08:30:44,1257.8358,7737.4059,1ec4,19,2,01c4,3a,189c,66,57,36,76,44,069c,3810,68
83045,08:30:45,1257.8383,7737.4009,1ea0,1a,2,01d0,40,19b4,68,57,36,76,44,069c,3810,68
83045,08:30:45,1257.84,7737.3977,1e9c,1b,2,01dc,40,19b4,68,57,36,76,44,06be,380d,69
83046,08:30:46,1257.8424,7737.3929,1e78,1c,2,01df,43,1914,69,57,36,76,44,06be,380d,69
83046,08:30:46,1257.8439,7737.3898,1e6c,1c,2,1e09,43,1914,69,57,36,76,44,06c6,380e,67
83047,08:30:47,1257.8459,7737.385,1e48,1c,2,01f6,46,1a90,6b,57,36,76,44,06c6,380e,67
83047,08:30:47,1257.8472,7737.3819,1e48,1c,2,01f9,46,1a90,6b,57,36,76,44,06f4,382d,67
83048,08:30:48,1257.849,7737.3772,1e24,1c,2,01f4,47,1a00,6b,57,35,76,44,600,3800,67
83048,08:30:48,1257.8498,7737.3738,1e18,1d,2,01f3,47,1a00,6b,57,35,76,44,600,3800,63
83049,08:30:49,1257.8505,7737.3683,1df4,24,2,022a,4e,1c00,6c,57,35,76,44,600,3800,63
83049,08:30:49,1257.8509,7737.3646,1e14,28,2,281,4e,1c00,6c,57,35,75,44,700,3800,66
83050,08:30:50,1257.851,7737.3588,1e34,28,2,293,5a,1f00,73,57,36,75,44,700,3800,66
83050,08:30:50,1257.8508,7737.3546,1e48,28,2,298,5a,1f00,73,57,36,75,44,800,3800,68
83051,08:30:51,1257.8507,7737.3491,1e6c,28,2,297,59,2000,75,57,36,75,44,800,3800,68
83051,08:30:51,1257.8515,7737.3453,1e80,27,2,029a,59,2000,75,57,36,75,44,700,3800,68
83052,08:30:52,1257.8515,7737.3394,1e88,26,2,293,59,1f00,76,57,36,75,44,700,3800,68
83052,08:30:52,1257.8517,7737.3361,1e54,16,2,201,59,1f00,76,57,36,75,44,600,3800,6c
83053,08:30:53,1257.8507,7737.3301,1e54,17,2,01b4,3e,1800,6d,57,36,75,44,600,3800,6c
83053,08:30:53,1257.8503,7737.3263,1e18,17,2,01b8,3e,1824,6d,57,36,75,44,639,381b,6b
83054,08:30:54,1257.85,7737.3212,1de8,17,2,01b0,3f,1888,69,57,35,75,44,639,381b,6b
83054,08:30:54,1257.8497,7737.3182,1db0,17,2,01b5,3f,1888,69,57,35,75,44,637,3813,71
83055,08:30:55,1257.8485,7737.3136,1d80,0b,2,010c,27,14b4,66,57,34,75,44,637,3813,71
83055,08:30:55,1257.8476,7737.3111,1d20,8,2,105,27,14b4,66,57,34,75,43,056f,3820,5e
83056,08:30:56,1257.8461,7737.3079,1cd4,0,1,000b,3,1270,61,57,32,75,43,056f,3820,5e
83056,08:30:56,257.8458,7737.3068,1c38,0,1,0,3,1270,61,57,32,75,43,682,382d,5f
83057,08:30:57,1257.8445,7737.3021,1b88,0,1,0,0,1270,61,57,30,75,43,682,382d,5f
83057,08:30:57,1257.844,7737.2997,1ad4,0,5,0,0,1270,61,57,30,75,44,064b,3805,5
83058,08:30:58,1257.8431,7737.2961,19c8,0,5,0,0,120c,61,57,2c,75,44,064b,3805,5
83058,08:30:58,1257.8425,7737.2935,18c4,0,5,0,0,120c,61,57,2c,75,44,062d,3821,5
83059,08:30:59,1257.8417,7737.2897,17f8,0,5,0,0,1100,61,57,2a,75,44,600,3800,5
83059,08:30:59,1257.8409,7737.287,1754,0,1,0,0,1100,61,57,2a,75,43,500,3800,38
83100,08:31:00,1257.8397,7737.2828,16e0,0,1,0,0,1100,61,57,28,75,43,500,3800,38
83100,08:31:00,1257.8391,7737.2802,1698,20,2,00a8,0,1100,61,57,28,75,43,500,3700,50
83101,08:31:01,1257.8384,7737.2766,169c,2c,2,01c5,6c,1600,65,57,28,75,43,500,3700,50
83101,08:31:01,1257.8379,7737.2743,169c,21,2,201,6c,1600,65,57,28,75,44,600,3800,6c
83102,08:31:02,1257.8372,7737.2711,16a4,0d,2,190,5d,1500,68,57,28,75,44,600,3800,6c
83102,08:31:02,1257.8366,7737.2689,16a0,0c,2,011b,5d,1500,68,57,28,75,44,400,3800,70
83103,08:31:03,1257.8354,7737.2653,1674,0e,2,010c,40,1300,61,57,27,75,44,400,3800,70
83103,08:31:03,1257.8345,7737.2628,1600,0a,2,00c4,40,1300,61,57,27,75,42,300,3700,6c
83104,08:31:04,1257.8327,7737.2589,1658,0c,2,010d,40,1300,5f,57,27,75,42,300,3700,6c
83104,08:31:04,1257.8315,7737.2565,15ec,0a,2,00f8,40,13b0,5f,57,27,75,42,040c,3803,6d
83105,08:31:05,1257.8293,7737.2527,1650,0c,2,00ec,37,1324,5e,57,27,75,42,040c,3803,6d
83105,08:31:05,1257.8279,7737.2503,157c,0a,2,00b0,37,1324,5e,57,27,75,42,03f8,3810,69
83106,08:31:06,1257.8259,7737.2471,1674,19,2,00f1,3c,1360,5e,57,27,75,42,03f8,3810,69
83106,08:31:06,1257.8246,7737.2453,15f0,22,2,01b5,3c,1360,5e,57,27,75,42,546,3805,6b
83106,08:31:06,1257.8226,7737.2424,1620,10,2,014c,4e,14a0,62,57,27,75,42,546,3805,6b
83106,08:31:06,1257.8214,7737.2405,1600,10,2,012a,4e,14a0,62,57,27,75,44,422,381d,69
83107,08:31:07,1257.8191,7737.2372,1624,0f,2,132,4d,1428,60,57,27,75,44,422,381d,69
83107,08:31:07,1257.8175,7737.2352,1604,0a,2,00df,4d,1428,60,57,27,75,43,402,3826,71
83108,08:31:08,1257.8158,7737.2329,1650,7,2,75,19,11d0,5e,57,27,75,43,402,3826,71
83108,08:31:08,1257.8146,7737.2314,15b0,7,2,00ae,19,11d0,5e,57,27,75,43,03c8,3827,5c
83109,08:31:09,1257.8127,7737.2287,1564,0,1,0,0,1000,5c,57,26,75,43,300,3800,5c
83109,08:31:09,1257.8114,7737.2272,1528,0,5,0,0,1000,5c,57,26,75,44,400,3700,60
83110,08:31:10,1257.8095,7737.2248,14ac,0,5,0,0,0f00,5e,57,24,75,44,400,3700,60
83110,08:31:10,1257.8081,7737.2232,1470,0,5,0,0,0f00,5e,57,24,75,44,400,3800,5
83111,08:31:11,1257.8062,7737.2211,13e8,0,5,0,0,0f00,5e,57,23,75,44,400,3800,5
83111,08:31:11,1257.805,7737.2198,1398,0,5,0,0,0f00,5e,57,23,75,44,400,3800,5
83112,08:31:12,1257.8032,7737.2183,131c,0,5,0,0,0f00,5e,57,21,75,44,400,3800,5
83112,08:31:12,1257.8021,7737.2174,1294,0,1,0,0,0f00,5e,57,21,75,44,400,3800,3b
83113,08:31:13,1257.8004,7737.2162,1240,0,1,11,0b,0.00E+00,5e,57,20,75,44,400,3800,3b
83113,08:31:13,1257.7992,7737.2154,0f5c,0,5,006b,0b,0.00E+00,5e,57,20,75,43,300,3700,6c
83114,08:31:14,1257.7975,7737.2144,0.00E+00,0,5,72,3c,0c00,5d,57,1e,75,43,300,3700,6c
83114,08:31:14,1257.7964,7737.2136,0.00E+00,0,5,75,3c,0c58,5d,57,1e,74,41,026e,37d5,62
83115,08:31:15,1257.7947,7737.2124,0.00E+00,0,5,74,3d,0be0,5b,57,1b,74,41,026e,37d5,62
83115,08:31:15,1257.7937,7737.2116,0.00E+00,0,5,77,3d,0be0,5b,57,1b,74,42,026c,37b2,66
83116,08:31:16,1257.7924,7737.2101,0.00E+00,0,5,75,3e,0bf4,5b,57,17,74,42,026c,37b2,66
83116,08:31:16,1257.7918,7737.2091,0e1c,0,5,75,3e,0bf4,5b,57,17,74,42,027d,379a,67
83117,08:31:17,1257.7915,7737.2072,0df8,0,5,007a,3f,0be0,5b,57,11,74,42,027d,379a,67
83117,08:31:17,1257.7911,7737.2061,0e2c,0,5,78,3f,0be0,5b,57,11,74,42,289,37c9,66
83118,08:31:18,1257.7906,7737.2049,0.00E+00,0,5,77,3d,0bf4,5b,57,0e,74,42,289,37c9,66
83118,08:31:18,1257.7902,7737.204,0.00E+00,0,5,79,3d,0bf4,5b,57,0e,74,42,026c,37ba,64
83119,08:31:19,1257.7899,7737.2027,0.00E+00,0,5,79,3e,0c6c,5b,57,0c,74,42,026c,37ba,64
83119,08:31:19,1257.7901,7737.2016,0.00E+00,0,1,76,3e,0c6c,5b,57,0c,74,42,282,37fe,4f
83120,08:31:20,1257.7901,7737.2005,12f4,2a,2,01ec,94,0f00,5c,57,0e,74,42,200,3700,4f
83120,08:31:20,1257.7901,7737.1995,13d4,21,2,01dd,94,0f00,5c,57,0e,74,44,400,3800,4d
83121,08:31:21,1257.79,7737.1981,15b0,29,2,01db,72,1800,62,57,12,74,44,400,3800,4d
83121,08:31:21,1257.7901,7737.1969,17c8,32,2,022d,72,1800,62,57,12,74,45,600,3800,5d
83122,08:31:22,1257.7905,7737.195,19cc,1d,2,021a,5f,1a00,6c,57,15,74,45,600,3800,5d
83122,08:31:22,1257.7905,7737.1938,1af0,0e,2,160,5f,1a00,6c,57,15,74,46,500,3800,66
