Time (GMT),Time,Latitude,Longitude,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR
85753,08:57:53,1257.675,7733.5694,0e1c,0,5,81,42,0be0,5c,57,0,77,4f,030b,36bc,5
85754,08:57:54,1257.675,7733.5694,0.00E+00,0,5,81,42,0be0,5c,57,0,76,4f,309,36c1,5
85754,08:57:54,1257.675,7733.5694,0.00E+00,0,5,81,43,0be0,5c,57,0,76,4f,309,36c1,5
85755,08:57:55,1257.675,7733.5694,0e1c,0,5,82,43,0be0,5c,57,0,76,4f,300,36d7,5
85755,08:57:55,1257.675,7733.5694,0e0c,0,5,83,44,0be0,5c,57,0,76,4f,300,36d7,5
85756,08:57:56,1257.675,7733.5694,0.00E+00,0,5,82,44,0be0,5c,57,0,76,4f,02f8,36c2,5
85756,08:57:56,1257.675,7733.5694,0.00E+00,0,5,83,43,0c44,5c,57,0,76,4f,02f8,36c2,5
85757,08:57:57,1257.675,7733.5694,0.00E+00,0,5,84,43,0c00,5c,57,0,76,4f,300,3600,5
85757,08:57:57,1257.675,7733.5694,0.00E+00,0,5,83,44,0c00,5c,57,0,76,4f,300,3600,5
85758,08:57:58,1257.675,7733.5694,0.00E+00,0,5,82,44,0c00,5c,57,0,76,4f,300,3600,5
85758,08:57:58,1257.675,7733.5694,0.00E+00,0,5,84,44,0b00,5c,57,0,76,4f,300,3600,5
85759,08:57:59,1257.675,7733.5694,0.00E+00,0,5,80,44,0b00,5c,57,0,76,4f,300,3600,5
85759,08:57:59,1257.675,7733.5694,0.00E+00,0,5,81,43,0c00,5c,57,0,76,4f,300,3600,5
85800,08:58:00,1257.675,7733.5694,0.00E+00,0,5,81,43,0c00,5c,57,0,76,4f,300,3600,5
85800,08:58:00,1257.675,7733.5694,0.00E+00,0,5,81,43,0b00,5c,57,0,76,4f,300,3600,5
85801,08:58:01,1257.675,7733.5694,0e0c,0,5,81,43,0b00,5c,57,0,76,4f,300,3600,5
85801,08:58:01,1257.675,7733.5694,0.00E+00,0,5,83,44,0c00,5c,57,0,76,4f,300,3600,5
85802,08:58:02,1257.675,7733.5694,0.00E+00,0,5,84,44,0c00,5c,57,0,76,4f,300,3600,5
85802,08:58:02,1257.675,7733.5694,0.00E+00,0,5,83,44,0ba4,5c,57,0,76,4f,310,36b1,5
85803,08:58:03,1257.675,7733.5694,0.00E+00,0,5,81,44,0ba4,5c,57,0,76,4f,030e,36a6,5
85803,08:58:03,1257.675,7733.5694,0.00E+00,0,5,82,44,0cbc,5c,57,0,76,4f,030e,36a6,5
85804,08:58:04,1257.675,7733.5694,0.00E+00,0,5,83,44,0cbc,5c,57,0,76,4f,318,36c0,5
85804,08:58:04,1257.675,7733.5694,0.00E+00,0,5,83,43,0ba4,5c,57,0,76,4f,318,36c0,5
85805,08:58:05,1257.675,7733.5694,0.00E+00,0,5,83,43,0ba4,5c,57,0,76,4f,300,36be,5
85805,08:58:05,1257.675,7733.5694,0.00E+00,0,5,81,42,0c58,5c,57,0,76,4f,300,36be,5
85806,08:58:06,1257.675,7733.5694,0.00E+00,0,5,82,42,0c58,5c,57,0,76,4f,309,36ba,5
85806,08:58:06,1257.675,7733.5694,0.00E+00,0,5,84,44,0be0,5c,57,0,76,4f,309,36ba,5
85807,08:58:07,1257.675,7733.5694,0.00E+00,0,5,83,44,0be0,5c,57,0,76,4f,02ff,3.60E+05,5
85807,08:58:07,1257.675,7733.5694,0.00E+00,0,5,80,42,0ca8,5c,57,0,76,4f,02ff,3.60E+05,5
85808,08:58:08,1257.675,7733.5694,0e1c,0,5,82,42,0c00,5c,57,0,76,4f,300,3600,5
85808,08:58:08,1257.675,7733.5694,0e1c,0,5,83,43,0c00,5c,57,0,76,4f,300,3600,5
85809,08:58:09,1257.675,7733.5694,0.00E+00,0,5,84,43,0c00,5c,57,0,76,4f,200,3600,5
85809,08:58:09,1257.675,7733.5694,0.00E+00,0,5,83,44,0c00,5c,57,0,76,4f,200,3600,5
85810,08:58:10,1257.675,7733.5694,0.00E+00,0,5,82,44,0c00,5c,57,0,76,4f,300,3600,5
85810,08:58:10,1257.675,7733.5694,0.00E+00,0,5,82,44,0c00,5c,57,0,76,4f,300,3600,5
85811,08:58:11,1257.675,7733.5694,0.00E+00,0,5,83,44,0c00,5c,57,0,76,50,200,3600,5
85811,08:58:11,1257.675,7733.5694,0.00E+00,0,5,81,43,0c00,5c,57,0,76,50,200,3600,5
85812,08:58:12,1257.675,7733.5694,0.00E+00,0,5,81,43,0c00,5c,57,0,76,50,200,3600,5
85812,08:58:12,1257.675,7733.5694,0.00E+00,0,5,81,44,0c00,5c,57,0,76,50,200,3600,5
85813,08:58:13,1257.675,7733.5694,0.00E+00,0,5,82,44,0c00,5c,57,0,76,50,300,3600,5
85813,08:58:13,1257.675,7733.5694,0de4,0,5,89,48,0c44,5c,57,0,76,50,309,36ae,5
85814,08:58:14,1257.675,7733.5694,0.00E+00,0,1,008b,48,0c44,5c,57,0,76,50,305,36ec,5
85814,08:58:14,1257.675,7733.5694,0.00E+00,0,5,85,45,0c1c,5c,57,0,76,50,305,36ec,5
85815,08:58:15,1257.675,7733.5694,0.00E+00,0,5,87,45,0c1c,5c,57,0,76,50,02f8,36b6,5
85815,08:58:15,1257.675,7733.5694,0.00E+00,0,5,008b,48,0c44,5c,57,0,76,50,02f8,36b6,5
85816,08:58:16,1257.675,7733.5694,0e2c,0,5,008b,48,0c44,5c,57,0,76,50,02fb,36c2,5
85816,08:58:16,1257.675,7733.5694,0.00E+00,0,5,008b,49,0c58,5c,57,0,76,50,02fb,36c2,5
85817,08:58:17,1257.675,7733.5694,0.00E+00,0,5,008a,49,0c58,5c,57,0,76,50,313,36b8,5
85817,08:58:17,1257.675,7733.5694,0.00E+00,0,5,89,47,0c30,5c,57,0,76,50,313,36b8,5
85818,08:58:18,1257.675,7733.5694,0e0c,0,5,008a,47,0c30,5c,57,0,76,50,030e,36b1,5
85818,08:58:18,1257.675,7733.5694,0.00E+00,0,5,008b,47,0c1c,5c,57,0,76,50,030e,36b1,5
85819,08:58:19,1257.675,7733.5694,0e1c,0,5,008b,47,0c00,5c,57,0,76,50,300,3600,5
85819,08:58:19,1257.675,7733.5694,0.00E+00,0,5,88,45,0c00,5c,57,0,76,50,300,3600,5
85820,08:58:20,1257.675,7733.5694,0.00E+00,0,5,008a,45,0c00,5c,57,0,76,50,300,3600,5
85820,08:58:20,1257.675,7733.5694,0.00E+00,0,5,008d,48,0c00,5c,57,0,76,50,300,3600,5
85821,08:58:21,1257.675,7733.5694,0.00E+00,0,5,008a,48,0c00,5c,57,0,76,50,300,3600,5
85821,08:58:21,1257.675,7733.5694,0.00E+00,0,5,008b,47,0c00,5c,57,0,76,50,300,3600,5
85822,08:58:22,1257.675,7733.5694,0.00E+00,0,5,88,47,0c00,5c,57,0,76,50,300,3600,5
85822,08:58:22,1257.675,7733.5694,0e1c,0,5,008a,46,0c00,5c,57,0,76,50,300,3600,5
85823,08:58:23,1257.675,7733.5694,0e0c,0,5,008a,46,0c00,5c,57,0,76,50,300,3600,5
85823,08:58:23,1257.675,7733.5694,0.00E+00,0,5,008c,47,0c00,5c,57,0,76,50,300,3600,5
85824,08:58:24,1257.675,7733.5694,0.00E+00,0,5,008b,47,0c00,5c,57,0,76,50,300,3600,5
85824,08:58:24,1257.675,7733.5694,0.00E+00,0,5,008a,47,0c1c,5c,57,0,76,50,030c,36c9,5
85825,08:58:25,1257.675,7733.5694,0e2c,0,5,008b,47,0c1c,5c,57,0,76,50,300,36bf,5
85825,08:58:25,1257.675,7733.5694,0.00E+00,0,5,87,45,0c1c,5c,57,0,76,50,300,36bf,5
85826,08:58:26,1257.675,7733.5694,0e0c,0,5,87,45,0c1c,5c,57,0,76,50,02f4,36c4,5
85826,08:58:26,1257.675,7733.5694,0e0c,0,5,008a,47,0c58,5c,57,0,76,50,02f4,36c4,5
85827,08:58:27,1257.675,7733.5694,0.00E+00,0,5,87,47,0c58,5c,57,0,76,50,309,36cb,5
85827,08:58:27,1257.675,7733.5694,0.00E+00,0,5,87,45,0c08,5c,57,0,76,50,309,36cb,5
85828,08:58:28,1257.675,7733.5694,0.00E+00,0,5,87,45,0c08,5c,57,0,76,51,304,36aa,5
85828,08:58:28,1257.675,7733.5694,0.00E+00,0,5,89,47,0ca8,5c,57,0,76,51,304,36aa,5
85829,08:58:29,1257.675,7733.5694,0.00E+00,0,5,88,47,0ca8,5c,57,0,76,51,302,36a9,5
85829,08:58:29,1257.675,7733.5694,0.00E+00,0,5,87,45,0be0,5c,57,0,76,51,302,36a9,5
85830,08:58:30,1257.675,7733.5694,0.00E+00,0,5,86,45,0b00,5c,57,0,76,51,300,3600,5
85830,08:58:30,1257.675,7733.5694,0.00E+00,0,5,87,46,0c00,5c,57,0,76,51,300,3600,5
85831,08:58:31,1257.675,7733.5694,0.00E+00,0,5,88,46,0c00,5c,57,0,76,51,200,3600,5
85831,08:58:31,1257.675,7733.5694,0.00E+00,0,5,87,45,0b00,5c,57,0,76,51,200,3600,5
85832,08:58:32,1257.675,7733.5694,0.00E+00,0,5,008a,45,0b00,5c,57,0,76,51,200,3600,5
85832,08:58:32,1257.675,7733.5694,0e1c,0,5,89,45,0c00,5c,57,0,76,51,200,3600,5
85833,08:58:33,1257.675,7733.5694,0e1c,0,5,86,45,0c00,5c,57,0,76,51,200,3600,5
85833,08:58:33,1257.675,7733.5694,0.00E+00,0,5,89,46,0b00,5c,57,0,76,51,200,3600,5
85834,08:58:34,1257.675,7733.5694,0.00E+00,0,5,86,46,0b00,5c,57,0,76,51,300,3600,5
85834,08:58:34,1257.675,7733.5694,0.00E+00,0,1,007e,3f,0c00,5c,57,0,76,51,300,3600,5
85835,08:58:35,1257.675,7733.5694,0.00E+00,0,1,007d,3f,0c00,5c,57,0,76,51,300,3600,5
85835,08:58:35,1257.675,7733.5694,0de0,0,1,87,47,0c08,5c,57,0,76,51,307,36ee,5
85836,08:58:36,1257.6749,7733.5695,0dd4,0,1,008b,47,0c08,5c,57,0,76,51,02fd,36f7,5
85836,08:58:36,1257.6749,7733.5695,0dd8,0,1,96,4f,0cf8,5c,57,0,76,51,02fd,36f7,5
85837,08:58:37,1257.6749,7733.5695,0d84,0,1,00ac,4f,0cf8,5c,57,0,76,51,02db,368c,5
85836,08:58:36,1257.6749,7733.5694,0dcc,0,1,00ba,5f,0cbc,5c,57,3,76,51,02db,368c,5
85837,08:58:37,1257.6748,7733.5694,0dd4,0,1,00c3,5f,0cbc,5c,57,3,76,51,2e08,36ee,5
85837,08:58:37,1257.6747,7733.5693,0ddc,0,1,00d4,6c,0d5c,5c,57,6,76,51,2e08,36ee,5
85838,08:58:38,1257.6746,7733.5692,0f4c,0,5,00c4,6c,0d5c,5c,57,6,76,51,036a,36d2,5
85838,08:58:38,1257.6745,7733.5691,0fac,0,1,99,40,0.00E+00,5c,57,7,76,51,036a,36d2,5
85839,08:58:39,1257.6744,7733.569,0f8c,0,1,007c,40,0.00E+00,5c,57,7,76,51,036c,36f7,5
85839,08:58:39,1257.6743,7733.5686,0.00E+00,0e,2,62,2c,0c44,5c,57,7,76,51,036c,36f7,5
85840,08:58:40,1257.6743,7733.5683,11a4,19,2,01f4,2c,0c00,5c,57,7,76,51,400,3700,32
85840,08:58:40,1257.6742,7733.5678,15c8,29,2,179,60,1600,5f,57,0b,76,51,400,3700,32
85841,08:58:41,1257.6738,7733.5669,19c4,48,2,259,60,1600,5f,57,0b,76,52,600,3700,3a
85841,08:58:41,1257.6737,7733.5661,1d74,0,1,162,27,1500,69,57,0d,76,52,600,3700,3a
85842,08:58:42,1257.6734,7733.5649,1748,58,2,009c,27,1500,69,57,0d,76,54,600,3600,32
85842,08:58:42,1257.6733,7733.5641,148c,78,2,033e,9b,1900,6a,57,11,76,54,600,3600,32
85843,08:58:43,1257.6734,7733.5628,16f0,7f,2,02f7,9b,1900,6a,57,11,76,54,600,3600,5
85843,08:58:43,1257.6734,7733.5619,19e0,74,2,370,a1,2400,72,57,16,76,54,600,3600,5
85844,08:58:44,1257.6733,7733.5599,1c88,66,2,03f1,a1,2400,72,57,16,76,54,900,3700,32
85844,08:58:44,1257.6732,7733.5583,1fc4,80,2,4e04,9f,2900,8b,57,1b,76,54,900,3700,32
85845,08:58:45,1257.673,7733.5559,2388,7e,2,065e,9f,2900,8b,57,1b,76,56,0f00,3700,40
85845,08:58:45,1257.6726,7733.554,2904,0,1,03dd,30,2210,a0,57,1e,76,56,0f41,3722,40
85846,08:58:46,1257.6719,7733.551,24a0,29,2,90,30,2210,a0,57,1e,76,57,0bc3,3732,49
85846,08:58:46,1257.6712,7733.5489,18f8,2c,2,335,8f,2080,84,57,21,76,57,0bc3,3732,49
85847,08:58:47,1257.6701,7733.5455,1b94,28,2,208,8f,2080,84,57,21,76,57,07f4,3727,5a
85847,08:58:47,1257.6694,7733.5431,1ab0,0,1,008f,0e,18b0,71,57,21,76,57,07f4,3727,5a
85848,08:58:48,1257.6683,7733.5397,1d04,a6,2,017a,0e,18b0,71,57,21,76,53,07d4,370f,5
85848,08:58:48,1257.6676,7733.5374,1c68,7e,2,03da,9b,1d9c,7a,57,24,76,53,07d4,370f,5
85849,08:58:49,1257.6667,7733.5342,1e20,82,2,492,9b,1d9c,7a,57,24,76,53,0a68,372c,35
85849,08:58:49,1257.6657,7733.532,1fac,5d,2,406,7d,279c,91,57,29,76,53,0a68,372c,35
85850,08:58:50,1257.6644,7733.5288,21b0,5e,2,620,7d,279c,91,57,29,76,55,0d1b,3727,40
85850,08:58:50,1257.6636,7733.5267,1d74,0,1,000e,0,1e3c,7e,57,2a,76,55,0d1b,3727,40
85851,08:58:51,1257.6627,7733.5236,11b4,21,2,0,0,1e00,7e,57,2a,76,55,400,3700,34
85851,08:58:51,1257.662,7733.5214,1794,48,2,029a,8d,1500,6e,57,2a,76,55,400,3700,34
85852,08:58:52,1257.661,7733.5178,183c,1f,2,243,8d,1500,6e,57,2a,76,51,600,3700,4d
85852,08:58:52,1257.6602,7733.5153,1844,0b,2,00d7,2f,1300,6c,57,2b,76,51,600,3700,4d
85853,08:58:53,1257.6591,7733.5114,186c,0,1,0,2f,1300,6c,57,2b,76,51,600,3600,54
85853,08:58:53,1257.6586,7733.5087,176c,0,5,0,0,1100,64,57,28,76,51,600,3600,54
85854,08:58:54,1257.6579,7733.5047,16ac,0,5,0,0,1100,64,57,28,76,51,500,3600,5d
85854,08:58:54,1257.6574,7733.5023,15fc,0,5,0,0,1000,61,57,26,76,51,500,3600,5d
85855,08:58:55,1257.6565,7733.4987,152c,0,5,0,0,1000,61,57,26,77,50,400,3600,5
85855,08:58:55,1257.6558,7733.4966,1460,0,5,0,0,1000,5f,57,23,77,50,400,3600,5
85856,08:58:56,1257.655,7733.4935,13b4,0,5,0,0,1000,5f,57,23,77,50,400,3700,33
85856,08:58:56,1257.6544,7733.4917,1394,0a,2,0,0,0ec4,5e,57,22,77,50,047f,3729,33
85857,08:58:57,1257.6534,7733.4889,139c,1c,2,00c2,0,0ec4,5e,57,22,77,4f,482,3711,52
85857,08:58:57,1257.6522,7733.4869,1338,2,2,00f0,28,10cc,5f,57,22,77,4f,482,3711,52
85858,08:58:58,1257.6502,7733.4835,12a0,0,1,0,28,10cc,5f,57,22,77,4f,045e,3727,53
85858,08:58:58,1257.6489,7733.4811,1304,0,1,0,0,0f3c,5e,57,21,77,4f,045e,3727,53
85859,08:58:59,1257.6474,7733.4778,1288,0,1,0,0,0f3c,5e,57,21,77,4f,428,370d,4e
85859,08:58:59,1257.6467,7733.4758,1360,1e,2,00f8,4f,1180,5e,57,20,77,4f,428,370d,4e
85900,08:59:00,1257.6452,7733.4727,12fc,0,1,21,4f,1180,5e,57,20,77,4f,409,3709,53
85900,08:59:00,1257.6444,7733.4705,11f4,0b,2,0,6,0ed8,5d,57,20,77,4f,409,3709,53
85901,08:59:01,1257.643,7733.4673,118c,16,2,001d,6,0ed8,5d,57,20,77,4f,413,371a,60
85901,08:59:01,1257.6421,7733.4653,1244,57,2,013b,67,11f8,5e,57,20,77,4f,413,371a,60
85902,08:59:02,1257.6404,7733.4624,1258,37,2,208,67,1100,5e,57,20,77,4f,400,3700,3c
85902,08:59:02,1257.6394,7733.4602,1254,11,2,119,5b,1200,61,57,21,77,4f,400,3700,3c
85903,08:59:03,1257.6378,7733.457,12b8,1a,2,134,5b,1200,61,57,21,77,4f,400,3700,50
85903,08:59:03,1257.6368,7733.455,1300,1e,2,167,6f,1300,61,57,21,77,4f,400,3700,50
85904,08:59:04,1257.6353,7733.4519,12e8,3e,2,004b,6f,1300,61,57,21,77,50,400,3700,3a
85904,08:59:04,1257.6344,7733.4498,12a8,36,2,01dd,9a,1300,62,57,22,77,50,400,3700,3a
85905,08:59:05,1257.633,7733.4469,1390,2a,2,01d6,9a,1300,62,57,22,77,50,400,3700,34
85905,08:59:05,1257.6319,7733.4449,1400,0d,2,017e,66,1300,63,57,24,77,50,400,3700,34
85906,08:59:06,1257.6302,7733.442,1364,0,1,15,66,1300,63,57,24,77,50,400,3700,45
85906,08:59:06,1257.6291,7733.44,13f8,0,1,0,0,1000,5f,57,23,77,50,400,3700,45
85907,08:59:07,1257.6274,7733.4371,1398,0,1,0,0,1000,5f,57,23,77,50,400,3700,48
85907,08:59:07,1257.6263,7733.4351,1334,0,1,0,0,0f50,5e,57,21,77,50,047f,372c,48
85908,08:59:08,1257.6245,7733.4323,1310,0,1,0,0,0f50,5e,57,21,77,50,465,3714,32
85908,08:59:08,1257.6234,7733.4305,13a4,29,2,0.00E+00,4b,120c,5e,57,23,77,50,465,3714,32
85909,08:59:09,1257.6216,7733.4278,1308,0,1,016e,4b,120c,5e,57,23,77,50,422,3705,32
85909,08:59:09,1257.6204,7733.4259,13c0,2f,2,011b,61,1248,60,57,23,77,50,422,3705,32
85910,08:59:10,1257.6186,7733.4231,13f8,0e,2,132,61,1248,60,57,23,77,50,04b0,3714,4a
85910,08:59:10,1257.6174,7733.4211,1468,0,1,72,0c,0ff0,60,57,24,77,50,04b0,3714,4a
85911,08:59:11,1257.6156,7733.4182,1374,0,1,0,0c,0ff0,60,57,24,77,50,049d,3731,61
85911,08:59:11,1257.6145,7733.4163,140c,2d,2,69,2e,107c,5e,57,24,77,50,049d,3731,61
85912,08:59:12,1257.6127,7733.4133,1410,13,2,175,2e,107c,5e,57,24,77,50,04c1,3728,68
85912,08:59:12,1257.6115,7733.4113,13a4,3,2,00a3,0e,102c,60,57,24,77,50,04c1,3728,68
85913,08:59:13,1257.6098,7733.4083,14ac,4,2,00cb,0e,1000,60,57,24,77,50,300,3700,64
85913,08:59:13,1257.6086,7733.4063,1488,0,2,0,0,1000,5e,57,25,77,50,300,3700,64
85914,08:59:14,1257.6068,7733.4033,1408,0,1,42,0,1000,5e,57,25,77,4f,400,3700,67
85914,08:59:14,1257.6055,7733.4013,1450,0,1,0,0,1000,5d,57,24,77,4f,400,3700,67
85915,08:59:15,1257.6036,7733.3984,143c,0,1,0,0,1000,5d,57,24,77,50,400,3700,6e
85915,08:59:15,1257.6024,7733.3964,1410,0f,2,002a,29,1100,5e,57,24,77,50,400,3700,6e
85916,08:59:16,1257.6005,7733.3936,1448,3,2,24,29,1100,5e,57,24,77,4f,400,3700,61
85916,08:59:16,1257.5992,7733.3916,150c,35,2,113,5c,1200,5f,57,25,77,4f,400,3700,61
85917,08:59:17,1257.5972,7733.3886,14e8,18,2,178,5c,1200,5f,57,25,77,4f,500,3600,73
85917,08:59:17,1257.5958,7733.3866,1578,16,2,016d,5c,1400,62,57,26,77,4f,500,3600,73
85918,08:59:18,1257.5937,7733.3835,16a0,0,1,10,5c,1400,62,57,26,77,50,400,3700,6c
85918,08:59:18,1257.5924,7733.3815,1588,0,5,0,0,1090,5f,57,25,77,50,04b3,3722,6c
85919,08:59:19,1257.5904,7733.3785,1524,0,5,0,0,1090,5f,57,25,77,4f,04c3,3709,6b
85919,08:59:19,1257.5891,7733.3765,146c,0,5,0,0,102c,5e,57,23,77,4f,04c3,3709,6b
85920,08:59:20,1257.5872,7733.3738,13b0,0,5,0,0,102c,5e,57,23,77,50,482,36fe,5
85920,08:59:20,1257.5859,7733.372,12f0,0,5,0,0,0f78,5e,57,20,77,50,482,36fe,5
85921,08:59:21,1257.5842,7733.3696,11a0,0,5,0,0,0f78,5e,57,20,77,4f,03c8,36f1,33
85921,08:59:21,1257.583,7733.3681,106c,0,1,0,0,0dc0,5d,57,1d,77,4f,03c8,36f1,33
85922,08:59:22,1257.5814,7733.366,1210,a3,2,01a8,0,0dc0,5d,57,1d,77,4e,03d9,370d,5
85922,08:59:22,1257.5801,7733.3646,11c4,67,2,01d2,b0,1504,5f,57,20,77,4e,03d9,370d,5
85923,08:59:23,1257.5783,7733.3625,1000,5d,2,01f0,b0,1504,5f,57,20,77,4e,03fb,370f,32
85923,08:59:23,1257.577,7733.3612,1e01,0,1,217,a7,1798,61,57,1f,77,4e,03fb,370f,32
85924,08:59:24,1257.575,7733.3593,129c,7a,2,60,a7,1700,61,57,1f,77,4f,400,3700,5
85924,08:59:24,1257.5736,7733.3581,116c,73,2,210,a9,1500,61,57,20,77,4f,400,3700,5
85925,08:59:25,1257.5712,7733.3563,120c,69,2,239,a9,1500,61,57,20,77,4f,400,3700,5
85925,08:59:25,1257.5696,7733.355,12b4,7d,2,024f,ae,1a00,64,57,22,77,4f,400,3700,5
85926,08:59:26,1257.5671,7733.353,1388,6f,2,025d,ae,1a00,64,57,22,77,4f,500,3700,32
85926,08:59:26,1257.5653,7733.3517,13dc,5e,2,281,ae,1b00,66,57,24,77,4f,500,3700,32
85927,08:59:27,1257.5626,7733.3498,1440,60,2,290,ae,1b00,66,57,24,77,4f,500,3700,33
85927,08:59:27,1257.5607,7733.3485,14c8,37,2,028a,99,1c00,68,57,26,77,4f,500,3700,33
85928,08:59:28,1257.5578,7733.3466,1590,41,2,268,99,1c00,68,57,26,77,50,500,3700,32
85928,08:59:28,1257.5557,7733.3452,1618,67,2,273,9e,1f00,6c,57,28,77,50,500,3700,32
85929,08:59:29,1257.5526,7733.3432,169c,2d,2,291,9e,1f00,6c,57,28,77,50,600,3600,46
85929,08:59:29,1257.5505,7733.3418,1710,0,1,13,0,1504,68,57,28,77,50,644,36f7,46
85930,08:59:30,1257.5474,7733.3398,1658,4d,2,74,0,1504,68,57,28,77,50,621,36ef,36
85930,08:59:30,1257.5454,7733.3384,1700,30,2,024e,81,175c,68,57,29,77,50,621,36ef,36
85931,08:59:31,1257.5422,7733.3363,16e0,0e,2,01b8,81,175c,68,57,29,77,50,05f8,374e,53
85931,08:59:31,1257.5401,7733.3348,16e0,0,1,12,0,10f4,65,57,28,77,50,05f8,374e,53
85932,08:59:32,1257.5369,7733.3327,169c,0,1,0,0,10f4,65,57,28,77,4f,059d,36f2,5d
85932,08:59:32,1257.5349,7733.3314,15e4,0,5,0,0,10cc,61,57,26,77,4f,059d,36f2,5d
85933,08:59:33,1257.532,7733.3293,1588,0,1,0,0,10cc,61,57,26,77,4f,521,36ea,5
85933,08:59:33,1257.5301,7733.3279,1554,0,1,0,0,102c,60,57,25,77,4f,521,36ea,5
85934,08:59:34,1257.5273,7733.3259,1504,0,1,0,0,102c,60,57,25,77,4f,4e07,3727,5
85934,08:59:34,1257.5255,7733.3245,1494,0,1,0,0,1004,5f,57,24,77,4f,4e07,3727,5
85935,08:59:35,1257.5229,7733.3224,1304,0,1,119,0,1000,5f,57,24,77,4f,400,3700,3c
85935,08:59:35,1257.5212,7733.321,1378,3d,2,21,21,1000,5f,57,25,77,4f,400,3700,3c
85936,08:59:36,1257.5186,7733.3188,14a4,2a,2,01ee,21,1000,5f,57,25,77,4f,400,3600,3d
85936,08:59:36,1257.517,7733.3173,13e8,0,1,10,3,1000,60,57,23,77,4f,400,3600,3d
85937,08:59:37,1257.5146,7733.315,141c,0,1,0,3,1000,60,57,23,77,4e,400,3700,45
85937,08:59:37,1257.5131,7733.3135,1370,17,2,44,23,1000,5f,57,21,77,4e,400,3700,45
85938,08:59:38,1257.5109,7733.3112,1358,5,2,0.00E+00,23,1000,5f,57,21,77,4e,400,3700,6a
85938,08:59:38,1257.5095,7733.3096,1324,20,2,007a,36,1100,5f,57,22,77,4e,400,3700,6a
85939,08:59:39,1257.5075,7733.3072,1374,39,2,163,36,1100,5f,57,22,77,4e,400,3700,6e
85939,08:59:39,1257.5062,7733.3055,1380,55,2,189,75,1600,61,57,23,77,4e,400,3700,6e
85940,08:59:40,1257.5042,7733.3029,13cc,21,2,024b,75,1600,61,57,23,77,4e,400,3700,6c
85940,08:59:40,1257.503,7733.3011,1378,26,2,72,27,1130,61,57,24,77,4e,04d0,3727,6c
85941,08:59:41,1257.5012,7733.2983,1454,49,2,01f0,27,1130,61,57,24,77,4e,04de,3712,54
85941,08:59:41,1257.5,7733.2964,1488,34,2,244,94,1a40,65,57,24,77,4e,04de,3712,54
85942,08:59:42,1257.4983,7733.2934,14d4,32,2,210,94,1a40,65,57,24,77,4f,053e,371d,4f
85942,08:59:42,1257.4972,7733.2913,1530,5b,2,270,a6,1e14,68,57,26,77,4f,053e,371d,4f
85943,08:59:43,1257.4956,7733.288,159c,10,2,206,a6,1e14,68,57,26,77,4f,548,3734,59
85943,08:59:43,1257.4946,7733.2859,1614,0,1,0,0,134c,64,57,26,77,4f,548,3734,59
85944,08:59:44,1257.4932,7733.2826,14dc,0,1,0,0,134c,64,57,26,77,4f,04ef,371e,61
85944,08:59:44,1257.4924,7733.2804,1490,0,1,0,0,0ff0,60,57,26,77,4f,04ef,371e,61
85945,08:59:45,1257.4912,7733.2771,1454,4e,2,01b4,0,0ff0,60,57,26,77,4e,522,3712,54
85945,08:59:45,1257.4904,7733.2748,1554,34,2,022e,8c,1888,65,57,26,77,4e,522,3712,54
85946,08:59:46,1257.4892,7733.2713,1564,0,1,110,8c,1800,65,57,26,77,4f,500,3700,60
85946,08:59:46,1257.4884,7733.269,1560,0,1,0,0,1000,62,57,26,77,4f,500,3700,60
85947,08:59:47,1257.4873,7733.2656,14e0,0,5,0,0,1000,62,57,26,77,4f,500,3700,69
85947,08:59:47,1257.4865,7733.2634,14b8,0,5,0,0,0f00,5f,57,24,77,4f,500,3700,69
85948,08:59:48,1257.4854,7733.2602,1448,0,5,0,0,0f00,5f,57,24,77,4e,400,3700,5
85948,08:59:48,1257.4846,7733.2581,143c,0,1,0,0,0f00,5e,57,24,77,4e,400,3700,5
85949,08:59:49,1257.4836,7733.2549,13bc,0,5,0,0,0f00,5e,57,24,77,4e,400,3600,32
85949,08:59:49,1257.4829,7733.2527,13cc,0,1,0,0,0f00,5e,57,23,77,4e,400,3600,32
85950,08:59:50,1257.4818,7733.2496,13c0,0,1,0,0,0f00,5e,57,23,77,4e,400,3700,35
85950,08:59:50,1257.4811,7733.2474,13a4,0,5,0,0,0f00,5e,57,23,77,4e,400,3700,35
85951,08:59:51,1257.4799,7733.2443,13cc,27,2,0,0,0f00,5e,57,23,77,4e,400,3700,5
85951,08:59:51,1257.4792,7733.2421,1384,9f,2,265,a5,14dc,61,57,26,77,4e,496,3725,5
85952,08:59:52,1257.4782,7733.2388,14c4,47,2,02a2,a5,14dc,61,57,26,77,4e,057d,3706,5
85952,08:59:52,1257.4774,7733.2364,15e4,71,2,2e04,b1,1fe0,69,57,28,77,4e,057d,3706,5
85953,08:59:53,1257.4762,7733.2328,16ec,31,2,305,b1,1fe0,69,57,28,77,4f,671,3641,32
85953,08:59:53,1257.4755,7733.2304,17dc,74,2,030f,b2,22d8,70,57,2b,77,4f,671,3641,32
