Time (GMT),Time,Latitude,Longitude,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR
111343,11:13:43,,,0.00E+00,0,1,009b,4e,0c00,5b,57,0,72,56,200,3700,66
111343,11:13:43,,,0.00E+00,0,1,009b,4e,0c00,5b,57,0,72,56,200,3700,68
111344,11:13:44,,,0.00E+00,0,1,009c,4e,0c00,5b,57,0,72,56,200,3700,68
111344,11:13:44,,,0dbc,0,1,00a5,4e,0c00,5b,57,0,72,56,200,3700,67
111345,11:13:45,,,0e3c,0,1,009a,4d,0d34,5b,57,0,72,56,02d6,3739,67
111345,11:13:45,,,0.00E+00,0,1,009a,4d,0d34,5b,57,0,72,56,02d6,3734,67
111346,11:13:46,,,0.00E+00,0,1,009a,4d,0ce4,5b,57,0,72,56,02d6,3734,67
111346,11:13:46,,,0.00E+00,0,1,009a,4d,0ce4,5b,57,0,72,56,02b0,373f,67
111347,11:13:47,,,0.00E+00,0,1,009b,4e,0d48,5b,57,0,72,56,02b0,373f,67
111347,11:13:47,,,0.00E+00,0,1,009a,4e,0d48,5b,57,0,72,56,02d2,372c,68
111348,11:13:48,,,0.00E+00,0,1,99,4d,0cf8,5b,57,0,72,56,02d2,372c,68
111348,11:13:48,,,0.00E+00,0,1,009a,4d,0cf8,5b,57,0,72,56,02bf,3717,68
111349,11:13:49,,,0e1c,0,1,009a,4d,0d5c,5b,57,0,72,56,02bf,3717,68
111349,11:13:49,,,0.00E+00,0,1,98,4d,0d5c,5b,57,0,72,56,02cb,3722,68
111350,11:13:50,,,0.00E+00,0,1,96,4c,0c58,5b,57,0,72,56,02cb,3722,68
111350,11:13:50,,,0.00E+00,0,1,98,4c,0c58,5b,57,0,72,56,02cb,371e,68
111351,11:13:51,,,0.00E+00,0,1,96,4c,0d0c,5b,57,0,72,56,02cb,371e,68
111351,11:13:51,,,0.00E+00,0,1,98,4c,0d0c,5b,57,0,72,56,02ca,3726,67
111352,11:13:52,,,0e0c,0,1,99,4e,0c00,5b,57,0,72,56,200,3700,67
111352,11:13:52,,,0e0c,0,1,99,4e,0c00,5b,57,0,72,56,200,3700,67
111353,11:13:53,,,0.00E+00,0,1,97,4c,0c00,5b,57,0,72,56,200,3700,67
111353,11:13:53,,,0.00E+00,0,1,98,4c,0c00,5b,57,0,72,56,200,3700,67
111354,11:13:54,,,0e1c,0,1,99,4e,0c00,5b,57,0,72,56,200,3700,67
111354,11:13:54,,,0.00E+00,0,1,99,4e,0c00,5b,57,0,72,56,200,3700,66
111355,11:13:55,,,0.00E+00,0,1,009a,4e,0d00,5b,57,0,72,56,200,3700,66
111355,11:13:55,,,0.00E+00,0,1,009a,4e,0d00,5b,57,0,72,56,200,3700,68
111356,11:13:56,,,0.00E+00,0,1,009a,4d,0c00,5b,57,0,72,56,200,3700,68
111356,11:13:56,,,0.00E+00,0,1,99,4d,0c00,5b,57,0,72,56,200,3700,67
111357,11:13:57,,,0.00E+00,0,1,99,4e,0c00,5b,57,0,72,56,200,3700,67
111357,11:13:57,,,0.00E+00,0,1,99,4e,0c00,5b,57,0,72,56,200,3700,68
111358,11:13:58,,,0.00E+00,0,1,96,4c,0c00,5b,57,0,72,56,200,3700,68
111358,11:13:58,,,0.00E+00,0,1,99,4c,0c00,5b,57,0,72,56,200,3700,69
111359,11:13:59,,,0.00E+00,0,1,98,4e,0d20,5b,57,0,72,56,02ae,3731,69
111359,11:13:59,,,0.00E+00,0,1,98,4e,0d20,5b,57,0,72,56,02c5,3742,68
111400,11:14:00,,,0e1c,0,1,98,4d,0c94,5b,57,0,72,56,02c5,3742,68
111400,11:14:00,,,0.00E+00,0,1,99,4d,0c94,5b,57,0,72,56,02d1,3721,68
111401,11:14:01,,,0e1c,0,1,97,4d,0cbc,5b,57,0,72,56,02d1,3721,68
111401,11:14:01,1256.9899,7744.7211,0.00E+00,0,1,96,4d,0cbc,5b,57,0,72,56,02cf,3737,67
111402,11:14:02,1256.9895,7744.721,0.00E+00,0,1,96,4b,0c94,5b,57,0,72,56,02cf,3737,67
111402,11:14:02,1256.9895,7744.721,0e1c,0,1,98,4b,0c94,5b,57,0,73,56,02cb,371b,67
111403,11:14:03,1256.9891,7744.72,0.00E+00,0,1,98,4d,0d0c,5b,57,0,73,56,02cb,371b,67
111403,11:14:03,1256.989,7744.7208,0.00E+00,0,1,98,4d,0d0c,5b,57,0,73,56,02c1,3722,68
111404,11:14:04,1256.9882,7744.7191,0.00E+00,0,1,96,4c,0c58,5b,57,0,73,56,02c1,3722,68
111404,11:14:04,1256.9876,7744.7197,0.00E+00,0,1,98,4c,0c58,5b,57,0,73,56,02c1,373a,69
111405,11:14:05,1256.9872,7744.7201,0.00E+00,0,1,99,4e,0c00,5b,57,0,73,56,200,3700,69
111405,11:14:05,1256.9876,7744.7209,0.00E+00,0,1,99,4e,0c00,5b,57,0,73,56,200,3700,68
111406,11:14:06,1256.988,7744.7208,0e0c,0,1,009a,4e,0c00,5b,57,0,73,56,200,3700,68
111406,11:14:06,1256.9864,7744.7198,0.00E+00,0,1,99,4e,0c00,5b,57,0,73,56,200,3700,67
111407,11:14:07,1256.9861,7744.7195,0.00E+00,0,1,009a,4e,0d00,5b,57,0,73,56,200,3700,67
111407,11:14:07,1256.985,7744.72,0.00E+00,0,1,99,4e,0d00,5b,57,0,73,56,200,3700,69
111408,11:14:08,1256.9854,7744.7196,0.00E+00,0,1,99,4d,0c00,5b,57,0,73,56,200,3700,69
111408,11:14:08,1256.9855,7744.7197,0.00E+00,0,1,009a,4d,0c00,5b,57,0,73,56,200,3700,67
111409,11:14:09,1256.9865,7744.7201,0.00E+00,0,1,99,4d,0c00,5b,57,0,73,56,200,3700,67
111409,11:14:09,1256.9856,7744.7206,0e1c,0,1,98,4d,0c00,5b,57,0,73,56,200,3700,67
111410,11:14:10,1256.9862,7744.7199,0.00E+00,0,1,96,4c,0c00,5b,57,0,73,56,200,3700,67
111410,11:14:10,1256.9861,7744.7195,0.00E+00,0,1,98,4c,0ce4,5b,57,0,73,56,02ba,3737,67
111411,11:14:11,1256.9861,7744.7197,0.00E+00,0,1,96,4c,0cbc,5b,57,0,73,56,02ba,3737,67
111411,11:14:11,1256.9866,7744.7197,0e2c,0,1,95,4c,0cbc,5b,57,0,73,56,02d4,373f,67
111412,11:14:12,1256.9869,7744.7192,0.00E+00,0,1,96,4c,0cd0,5b,57,0,73,56,02d4,373f,67
111412,11:14:12,1256.9873,7744.7199,0.00E+00,0,1,97,4c,0cd0,5b,57,0,73,56,02b2,371c,67
111413,11:14:13,1256.9875,7744.7194,0.00E+00,0,1,98,4d,0c30,5b,57,0,73,56,02b2,371c,67
111413,11:14:13,1256.9893,7744.7187,0.00E+00,0,1,98,4d,0c30,5b,57,0,73,56,02d6,3728,68
111414,11:14:14,1256.989,7744.7187,0.00E+00,0,1,96,4c,0cbc,5b,57,0,73,56,02d6,3728,68
111414,11:14:14,1256.9887,7744.7189,0.00E+00,0,1,98,4c,0cbc,5b,57,0,73,57,02cd,372e,68
111415,11:14:15,1256.988,7744.7191,0.00E+00,0,1,97,4d,0c94,5b,57,0,73,57,02cd,372e,68
111415,11:14:15,1256.9886,7744.7196,0.00E+00,0,1,009a,4d,0c94,5b,57,0,73,57,02cd,3727,68
111416,11:14:16,1256.9888,7744.719,0.00E+00,0,1,97,4d,0d00,5b,57,0,73,57,200,3700,68
111416,11:14:16,1256.9884,7744.7185,0.00E+00,0,1,96,4d,0d00,5b,57,0,73,56,200,3700,67
111417,11:14:17,1256.98,7744.7231,0.00E+00,0,1,99,4e,0c00,5b,57,0,73,56,200,3700,67
111417,11:14:17,1256.9864,7744.7183,0.00E+00,0,1,98,4e,0c00,5b,57,0,73,56,200,3700,68
111418,11:14:18,1256.9878,7744.7189,0.00E+00,0,1,99,4d,0c00,5b,57,0,73,56,200,3700,68
111418,11:14:18,1256.9878,7744.7192,0.00E+00,0,1,98,4d,0c00,5b,57,0,73,56,200,3700,67
111419,11:14:19,1256.9878,7744.7192,0.00E+00,0,1,99,4c,0c00,5b,57,0,73,56,200,3700,67
111419,11:14:19,1256.9879,7744.7192,0.00E+00,0,1,99,4c,0c00,5b,57,0,73,56,200,3700,68
111420,11:14:20,1256.9879,7744.7192,0.00E+00,0,1,97,4c,0c00,5b,57,0,73,56,200,3700,68
111420,11:14:20,1256.988,7744.7192,0.00E+00,0,1,009a,4c,0c00,5b,57,0,73,57,200,3700,67
111421,11:14:21,1256.988,7744.7192,0.00E+00,0,1,96,4c,0c00,5b,57,0,73,57,200,3700,67
111421,11:14:21,1256.988,7744.7191,0e2c,0,1,96,4c,0cd0,5b,57,0,73,56,02ba,373f,66
111422,11:14:22,1256.988,7744.7191,0.00E+00,0,1,96,4c,0cf8,5b,57,0,73,56,02ba,373f,66
111422,11:14:22,1256.9989,7744.7141,0.00E+00,0,1,96,4c,0cf8,5b,57,0,73,56,02be,373a,67
111423,11:14:23,1256.999,7744.7141,0.00E+00,0,1,96,4b,0d0c,5b,57,0,73,56,02be,373a,67
111423,11:14:23,1257.0024,7744.7132,0.00E+00,0,1,95,4b,0d0c,5b,57,0,73,56,02b5,3726,68
111424,11:14:24,1257.0026,7744.713,0e1c,0,1,95,4c,0ca8,5b,57,0,73,56,02b5,3726,68
111424,11:14:24,1256.998,7744.7127,0e0c,0,1,95,4c,0ca8,5b,57,0,73,57,02c3,372e,68
111425,11:14:25,1256.9966,7744.7142,0.00E+00,0,1,95,4b,0c94,5b,57,0,73,57,02c3,372e,68
111425,11:14:25,1256.9959,7744.7155,0.00E+00,0,1,96,4b,0c94,5b,57,0,73,57,02b9,373a,68
111426,11:14:26,1256.9954,7744.7161,0.00E+00,0,1,96,4c,0cf8,5b,57,0,73,57,02b9,373a,68
111426,11:14:26,1256.9948,7744.7162,0.00E+00,0,1,96,4c,0cf8,5b,57,0,73,57,02b5,3723,67
111427,11:14:27,1256.9938,7744.7152,0e0c,0,1,97,4d,0c00,5b,57,0,73,57,200,3700,67
111427,11:14:27,1256.9939,7744.7157,0.00E+00,0,1,97,4d,0c00,5b,57,0,73,57,200,3700,67
111428,11:14:28,1256.9929,7744.7157,0.00E+00,0,1,99,4e,0c00,5b,57,0,73,57,200,3700,67
111428,11:14:28,1256.9919,7744.7156,0.00E+00,0,1,98,4e,0c00,5b,57,0,73,57,200,3700,67
111429,11:14:29,1256.9903,7744.7158,0.00E+00,0,1,99,4d,0c00,5b,57,0,73,57,200,3700,67
111429,11:14:29,1256.9915,7744.7159,0.00E+00,0,1,96,4d,0c00,5b,57,0,73,57,200,3700,67
111430,11:14:30,1256.9909,7744.7165,0e1c,0,1,98,4d,0d00,5b,57,0,73,57,200,3700,67
111430,11:14:30,1256.9893,7744.715,0e1c,0,1,98,4d,0d00,5b,57,0,73,57,200,3700,68
111431,11:14:31,1256.9846,7744.7157,0.00E+00,0,1,96,4c,0c00,5b,57,0,73,57,200,3700,68
111431,11:14:31,1256.9846,7744.7158,0.00E+00,0,1,98,4c,0c00,5b,57,0,73,57,200,3700,68
111432,11:14:32,1256.9844,7744.7159,0.00E+00,0,1,98,4e,0c00,5b,57,0,73,57,200,3700,68
111432,11:14:32,1256.9844,7744.7159,0e0c,0,1,99,4e,0cf8,5b,57,0,73,57,02be,3747,68
111433,11:14:33,1256.9844,7744.7159,0.00E+00,0,1,96,4c,0c94,5b,57,0,73,57,02be,3747,68
111433,11:14:33,1256.9844,7744.7159,0.00E+00,0,1,96,4c,0c94,5b,57,0,73,57,02cb,3740,68
111434,11:14:34,1256.9844,7744.716,0.00E+00,0,1,96,4c,0c6c,5b,57,0,73,57,02cb,3740,68
111434,11:14:34,1256.9844,7744.7161,0.00E+00,0,1,95,4c,0c6c,5b,57,0,73,57,02bc,373a,68
111435,11:14:35,1256.9844,7744.7161,0.00E+00,0,1,96,4c,0c94,5b,57,0,73,57,02bc,373a,68
111435,11:14:35,1256.9844,7744.7161,0.00E+00,0,1,96,4c,0c94,5b,57,0,73,57,02be,371d,67
111436,11:14:36,1256.9844,7744.7161,0.00E+00,0,1,94,4b,0c6c,5b,57,0,73,57,02be,371d,67
111436,11:14:36,1256.9844,7744.7161,0.00E+00,0,1,93,4b,0c6c,5b,57,0,73,57,02bc,3738,68
111437,11:14:37,1256.9844,7744.7161,0.00E+00,0,1,95,4c,0d34,5b,57,0,73,57,02bc,3738,68
111437,11:14:37,1256.9844,7744.7161,0.00E+00,0,1,96,4c,0d34,5b,57,0,73,57,02c6,3729,68
111438,11:14:38,1256.9844,7744.7161,0.00E+00,0,1,95,4c,0c00,5b,57,0,73,57,200,3700,68
111438,11:14:38,1256.9844,7744.7161,0.00E+00,0,1,95,4c,0c00,5b,57,0,73,57,200,3700,68
111439,11:14:39,1256.9844,7744.7161,0.00E+00,0,1,96,4c,0c00,5b,57,0,73,57,200,3700,68
111439,11:14:39,1256.9844,7744.7161,0.00E+00,0,1,96,4c,0c00,5b,57,0,73,57,300,3700,5
111440,11:14:40,1256.9844,7744.7161,0e1c,0,1,97,4c,0c00,5b,57,0,73,57,300,3700,5
111440,11:14:40,1256.9844,7744.7161,0e0c,0,1,98,4c,0c00,5b,57,0,73,57,300,3700,5
111441,11:14:41,1256.9844,7744.7161,0.00E+00,0,1,96,4c,0d00,5b,57,0,73,57,300,3700,5
111441,11:14:41,1256.9844,7744.7161,0e1c,0,1,97,4c,0d00,5b,57,0,73,57,200,3700,5
111442,11:14:42,1256.9844,7744.7161,0.00E+00,0,1,98,4c,0c00,5b,57,0,73,57,200,3700,5
111442,11:14:42,1256.9844,7744.7161,0.00E+00,0,1,96,4c,0c00,5b,57,0,73,57,200,3700,5
111443,11:14:43,1256.9844,7744.7161,0.00E+00,0,1,97,4c,0c00,5b,57,0,73,57,200,3700,5
111443,11:14:43,1256.9844,7744.7161,0.00E+00,0,1,96,4c,0ca8,5b,57,0,73,57,02fb,3739,5
111444,11:14:44,1256.9844,7744.7161,0.00E+00,0,1,96,4c,0cbc,5b,57,0,73,57,02fb,3739,5
111444,11:14:44,1256.9844,7744.7161,0e2c,0,1,97,4c,0cbc,5b,57,0,73,57,305,374f,5
111445,11:14:45,1256.9844,7744.7161,0e0c,0,1,96,4c,0d48,5b,57,0,73,57,305,374f,5
111445,11:14:45,1256.9844,7744.7161,0.00E+00,0,1,96,4c,0d48,5b,57,0,73,57,300,374a,5
111446,11:14:46,1256.9844,7744.7161,0.00E+00,0,1,96,4d,0cd0,5b,57,0,73,57,300,374a,5
111446,11:14:46,1256.9844,7744.7161,0.00E+00,0,1,96,4d,0cd0,5b,57,0,73,57,02f8,3746,5
111447,11:14:47,1256.9844,7744.7161,0.00E+00,0,1,96,4c,0c94,5b,57,0,73,57,02f8,3746,5
111447,11:14:47,1256.9844,7744.7161,0.00E+00,0,1,96,4c,0c94,5b,57,0,73,57,300,372b,5
111448,11:14:48,1256.9844,7744.7161,0.00E+00,0,1,94,4b,0cbc,5b,57,0,73,57,300,372b,5
111448,11:14:48,1256.9844,7744.7161,0.00E+00,0,1,95,4b,0cbc,5b,57,0,73,57,300,372a,5
111449,11:14:49,1256.9844,7744.7161,0.00E+00,0,1,95,4c,0c00,5b,57,0,73,57,300,3700,5
111449,11:14:49,1256.9844,7744.7161,0.00E+00,0,1,97,4c,0c00,5b,57,0,73,57,300,3700,5
111450,11:14:50,1256.9844,7744.7161,0.00E+00,0,1,95,4c,0c00,5b,57,0,73,57,300,3700,5
111450,11:14:50,1256.9844,7744.7161,0.00E+00,0,1,95,4c,0c00,5b,57,0,73,57,300,3700,5
111451,11:14:51,1256.9844,7744.7161,0.00E+00,0,1,96,4d,0c00,5b,57,0,73,57,300,3700,5
111451,11:14:51,1256.9844,7744.7161,0.00E+00,0,1,96,4d,0c00,5b,57,0,73,58,300,3700,5
111452,11:14:52,1256.9844,7744.7161,0.00E+00,0,1,97,4c,0c00,5b,57,0,73,58,300,3700,5
111452,11:14:52,1256.9844,7744.7161,0.00E+00,0,1,96,4c,0c00,5b,57,0,73,58,200,3700,5
111453,11:14:53,1256.9844,7744.7161,0.00E+00,0,1,95,4c,0c00,5b,57,0,73,58,200,3700,5
111453,11:14:53,1256.9844,7744.7161,0.00E+00,0,1,95,4c,0c00,5b,57,0,73,57,200,3700,5
111454,11:14:54,1256.9844,7744.7162,0.00E+00,0,1,96,4c,0c00,5b,57,0,73,57,200,3700,5
111454,11:14:54,1256.9844,7744.7163,0e0c,0,1,98,4c,0c58,5b,57,0,73,58,300,374f,5
111455,11:14:55,1256.9844,7744.7164,0e1c,0,1,96,4d,0cf8,5b,57,0,73,58,300,374f,5
111455,11:14:55,1256.9844,7744.7164,0.00E+00,0,1,97,4d,0cf8,5b,57,0,73,57,302,373d,5
111456,11:14:56,1256.9844,7744.7165,0.00E+00,0,1,96,4c,0cd0,5b,57,0,73,57,302,373d,5
111456,11:14:56,1256.9844,7744.7166,0.00E+00,0,1,97,4c,0cd0,5b,57,0,73,57,02f8,373b,5
111457,11:14:57,1256.9844,7744.7167,0.00E+00,0,1,96,4d,0cbc,5b,57,0,73,57,02f8,373b,5
111457,11:14:57,1256.9844,7744.7168,0e0c,0,1,96,4d,0cbc,5b,57,0,73,57,302,3740,5
111458,11:14:58,1256.9844,7744.7168,0.00E+00,0,1,96,4c,0c58,5b,57,0,73,57,302,3740,5
111458,11:14:58,1256.9844,7744.7168,0.00E+00,0,1,96,4c,0c58,5b,57,0,73,57,02f8,373b,5
111459,11:14:59,1256.9844,7744.7168,0.00E+00,0,1,96,4c,0cd0,5b,57,0,73,57,02f8,373b,5
111459,11:14:59,1256.9844,7744.7168,0.00E+00,0,1,96,4c,0cd0,5b,57,0,73,58,02ef,373f,5
111500,11:15:00,1256.9844,7744.7168,0.00E+00,0,1,94,4b,0c00,5b,57,0,73,58,200,3700,5
111500,11:15:00,1256.9844,7744.7168,0e2c,0,1,94,4b,0c00,5b,57,0,73,58,300,3700,5
111501,11:15:01,1256.9844,7744.7168,0.00E+00,0,1,95,4b,0c00,5b,57,0,73,58,300,3700,5
111501,11:15:01,1256.9844,7744.7168,0.00E+00,0,1,96,4b,0c00,5b,57,0,73,58,200,3700,5
111502,11:15:02,1256.9844,7744.7168,0e1c,0,1,94,4b,0c00,5b,57,0,73,58,200,3700,5
111502,11:15:02,1256.9844,7744.7168,0.00E+00,0,1,96,4b,0c00,5b,57,0,73,58,200,3700,5
111503,11:15:03,1256.9844,7744.7168,0.00E+00,0,1,94,4b,0c00,5b,57,0,73,58,200,3700,5
111503,11:15:03,1256.9844,7744.7168,0.00E+00,0,1,96,4b,0c00,5b,57,0,73,58,300,3700,5
111504,11:15:04,1256.9844,7744.7168,0.00E+00,0,1,95,4b,0d00,5b,57,0,73,58,300,3700,5
111504,11:15:04,1256.9844,7744.7168,0.00E+00,0,1,94,4b,0d00,5b,57,0,73,58,200,3700,5
111505,11:15:05,1256.9844,7744.7168,0.00E+00,0,1,96,4c,0c00,5b,57,0,73,58,200,3700,5
111505,11:15:05,1256.9844,7744.7168,0.00E+00,0,1,96,4c,0c80,5b,57,0,74,58,02ff,3746,5
111506,11:15:06,1256.9843,7744.7168,0e2c,0,1,96,4b,0cbc,5b,57,0,74,58,02ff,3746,5
111506,11:15:06,1256.9843,7744.7168,0e0c,0,1,96,4b,0cbc,5b,57,0,74,58,02f4,3747,5
111507,11:15:07,1256.9843,7744.7168,0e1c,0,1,96,4c,0cbc,5b,57,0,74,58,02f4,3747,5
111507,11:15:07,1256.9843,7744.7168,0.00E+00,0,1,96,4c,0cbc,5b,57,0,74,58,02ff,374a,5
111508,11:15:08,1256.9843,7744.7168,0.00E+00,0,1,95,4b,0ce4,5b,57,0,74,58,02ff,374a,5
